scroll,z,k,seed,variant,x,y,inside,capped
PHerc0125,17186,19,20297101,as-is,4714.618648906629,-1898.3819693827259,0,0
PHerc0125,17186,19,20297101,no-division,4554.618648906629,4135.618030617274,1,0
PHerc0125,17978,0,20278893,as-is,5028.6761531519305,-4268.486864393792,0,0
PHerc0125,17978,0,20278893,no-division,4240.6761531519305,3979.5131356062084,1,0
PHerc0125,17978,1,20279893,as-is,4954.297700635681,-3786.4675581308993,0,0
PHerc0125,17978,1,20279893,no-division,4288.297700635681,3989.5324418691007,1,0
PHerc0125,17978,2,20280893,as-is,5055.249715668599,-4573.313769731025,0,0
PHerc0125,17978,2,20280893,no-division,4196.249715668599,4007.686230268975,1,0
PHerc0125,17978,3,20281893,as-is,5017.189964695256,-4436.297431281855,0,0
PHerc0125,17978,3,20281893,no-division,4278.189964695256,3989.702568718145,1,0
PHerc0125,17978,4,20282893,as-is,4926.211809436908,-3725.3702426697782,0,0
PHerc0125,17978,4,20282893,no-division,4270.211809436908,4117.629757330222,1,0
PHerc0125,17978,5,20283893,as-is,5062.505474644713,-4181.314125064786,0,0
PHerc0125,17978,5,20283893,no-division,4223.505474644713,3993.685874935214,1,0
PHerc0125,17978,6,20284893,as-is,5037.644091731917,-4356.402416886823,0,0
PHerc0125,17978,6,20284893,no-division,4251.644091731917,3988.5975831131773,1,0
PHerc0125,17978,7,20285893,as-is,5041.55362903794,-4156.178127537791,0,0
PHerc0125,17978,7,20285893,no-division,4223.55362903794,4045.8218724622093,1,0
PHerc0125,17978,8,20286893,as-is,4953.985374598441,-3504.0739424889935,0,0
PHerc0125,17978,8,20286893,no-division,4271.985374598441,3993.9260575110065,1,0
PHerc0125,17978,9,20287893,as-is,4937.565806121987,-3872.429157814522,0,0
PHerc0125,17978,9,20287893,no-division,4233.565806121987,3992.570842185478,1,0
PHerc0125,17978,10,20288893,as-is,4980.832677789397,-3981.3927786973327,0,0
PHerc0125,17978,10,20288893,no-division,4214.832677789397,3992.6072213026673,1,0
PHerc0125,17978,11,20289893,as-is,5060.705174929034,-4164.598622731864,0,0
PHerc0125,17978,11,20289893,no-division,4270.705174929034,3982.4013772681355,1,0
PHerc0125,17978,12,20290893,as-is,4917.879666367896,-3736.074702830547,0,0
PHerc0125,17978,12,20290893,no-division,4304.879666367896,4009.9252971694536,1,0
PHerc0125,17978,13,20291893,as-is,4989.081661293316,-3943.152080180953,0,0
PHerc0125,17978,13,20291893,no-division,4217.081661293316,3981.847919819047,1,0
PHerc0125,17978,14,20292893,as-is,4948.813709173121,-4032.919787117691,0,0
PHerc0125,17978,14,20292893,no-division,4277.813709173121,3983.080212882309,1,0
PHerc0125,17978,15,20293893,as-is,5034.9512605148,-3897.650198122661,0,0
PHerc0125,17978,15,20293893,no-division,4163.9512605148,3975.349801877339,1,0
PHerc0125,17978,16,20294893,as-is,5154.593313958935,-4941.702320335136,0,0
PHerc0125,17978,16,20294893,no-division,4173.593313958935,3988.2976796648636,1,0
PHerc0125,17978,17,20295893,as-is,5052.653764153618,-4655.765001309427,0,0
PHerc0125,17978,17,20295893,no-division,4213.653764153618,4034.234998690573,1,0
PHerc0125,17978,18,20296893,as-is,5070.208553390713,-4156.598286731656,0,0
PHerc0125,17978,18,20296893,no-division,4236.208553390713,4049.401713268344,1,0
PHerc0125,17978,19,20297893,as-is,5112.8199206932595,-4693.131658134603,0,0
PHerc0125,17978,19,20297893,no-division,4199.8199206932595,3995.8683418653973,1,0
PHerc0125,18770,0,20279685,as-is,19891.79874497423,-122488.32004970574,0,1
PHerc0125,18770,0,20279685,no-division,4590.798744974229,3899.6799502942586,1,0
PHerc0125,18770,1,20280685,as-is,8695.9398052059,-31759.010770680612,0,0
PHerc0125,18770,1,20280685,no-division,4602.9398052059005,3913.989229319388,1,0
PHerc0125,18770,2,20281685,as-is,7183.235742232389,-21081.49340957297,0,0
PHerc0125,18770,2,20281685,no-division,4507.235742232389,3841.5065904270314,1,0
PHerc0125,18770,3,20282685,as-is,6255.809285320678,-13395.267817369131,0,0
PHerc0125,18770,3,20282685,no-division,4683.809285320678,3982.732182630868,1,0
PHerc0125,18770,4,20283685,as-is,6947.307623731025,-18797.953121276347,0,0
PHerc0125,18770,4,20283685,no-division,4556.307623731025,3896.046878723655,1,0
PHerc0125,18770,5,20284685,as-is,6734.6554889408035,-16537.66716962814,0,0
PHerc0125,18770,5,20284685,no-division,4592.6554889408035,3910.332830371858,1,0
PHerc0125,18770,6,20285685,as-is,16062.158812547776,-90202.20171478475,0,1
PHerc0125,18770,6,20285685,no-division,4493.158812547775,3850.798285215241,1,0
PHerc0125,18770,7,20286685,as-is,8462.688543658547,-30250.288122608014,0,0
PHerc0125,18770,7,20286685,no-division,4576.688543658548,3877.7118773919847,1,0
PHerc0125,18770,8,20287685,as-is,9813.292178684962,-42246.2675238023,0,0
PHerc0125,18770,8,20287685,no-division,4579.292178684962,3983.732476197699,1,0
PHerc0125,18770,9,20288685,as-is,5940.6702212360615,-11780.571771783681,0,0
PHerc0125,18770,9,20288685,no-division,4574.6702212360615,3813.4282282163185,1,0
PHerc0125,18770,10,20289685,as-is,14517.478022853484,-78379.26339649483,0,1
PHerc0125,18770,10,20289685,no-division,4726.478022853485,4018.7366035051646,1,0
PHerc0125,18770,11,20290685,as-is,6301.424331262413,-13780.697433420319,0,0
PHerc0125,18770,11,20290685,no-division,4593.424331262413,3824.302566579682,1,0
PHerc0125,18770,12,20291685,as-is,7187.348226265972,-21731.297113606925,0,0
PHerc0125,18770,12,20291685,no-division,4483.348226265972,3983.7028863930764,1,0
PHerc0125,18770,13,20292685,as-is,21872.325065884008,-140562.5350915263,0,1
PHerc0125,18770,13,20292685,no-division,4665.325065884008,3944.4649084736848,1,0
PHerc0125,18770,14,20293685,as-is,8207.276139935871,-29472.24560705186,0,0
PHerc0125,18770,14,20293685,no-division,4721.2761399358715,4007.754392948138,1,0
PHerc0125,18770,15,20294685,as-is,6271.361296211918,-13028.081332433057,0,0
PHerc0125,18770,15,20294685,no-division,4561.361296211918,3955.9186675669425,1,0
PHerc0125,18770,16,20295685,as-is,8540.231823383687,-31636.123275590006,0,0
PHerc0125,18770,16,20295685,no-division,4522.231823383687,3843.8767244099936,1,0
PHerc0125,18770,17,20296685,as-is,8782.622670393619,-34644.05578873561,0,0
PHerc0125,18770,17,20296685,no-division,4641.622670393618,3995.9442112643865,1,0
PHerc0125,18770,18,20297685,as-is,7045.610810113635,-20811.550918131128,0,0
PHerc0125,18770,18,20297685,no-division,4539.610810113635,3985.449081868873,1,0
PHerc0125,18770,19,20298685,as-is,11662.800677969137,-54097.00414779193,0,0
PHerc0125,18770,19,20298685,no-division,4573.800677969137,3889.995852208066,1,0
PHerc0125,19562,0,20280477,as-is,4803.049065070585,-4598.265168894135,0,0
PHerc0125,19562,0,20280477,no-division,4951.049065070585,3996.734831105865,1,0
PHerc0125,19562,1,20281477,as-is,4890.360251178085,-4576.882215058528,0,0
PHerc0125,19562,1,20281477,no-division,4944.360251178085,4028.1177849414717,1,0
PHerc0125,19562,2,20282477,as-is,4917.326247777359,-4515.857258854081,0,0
PHerc0125,19562,2,20282477,no-division,4765.326247777359,3778.142741145918,1,0
PHerc0125,19562,3,20283477,as-is,4825.849890970463,-4357.576827382162,0,0
PHerc0125,19562,3,20283477,no-division,4969.849890970463,3981.4231726178377,1,0
PHerc0125,19562,4,20284477,as-is,5080.831640654207,-6031.240452940067,0,0
PHerc0125,19562,4,20284477,no-division,4773.831640654207,3770.7595470599326,1,0
PHerc0125,19562,5,20285477,as-is,4893.7353979391655,-4960.525779228966,0,0
PHerc0125,19562,5,20285477,no-division,5047.7353979391655,3980.474220771034,1,0
PHerc0125,19562,6,20286477,as-is,4931.453401591476,-5563.156628804636,0,0
PHerc0125,19562,6,20286477,no-division,4989.453401591476,4009.843371195364,1,0
PHerc0125,19562,7,20287477,as-is,4772.545246310087,-4109.091030333411,0,0
PHerc0125,19562,7,20287477,no-division,4944.545246310087,3983.9089696665887,1,0
PHerc0125,19562,8,20288477,as-is,4887.397597219055,-4626.014003422737,0,0
PHerc0125,19562,8,20288477,no-division,4836.397597219055,3802.985996577264,1,0
PHerc0125,19562,9,20289477,as-is,4945.047218218802,-5225.507529951154,0,0
PHerc0125,19562,9,20289477,no-division,4774.047218218802,3777.4924700488464,1,0
PHerc0125,19562,10,20290477,as-is,4889.700087078829,-4870.664828971712,0,0
PHerc0125,19562,10,20290477,no-division,4706.700087078829,3755.3351710282877,1,0
PHerc0125,19562,11,20291477,as-is,4847.491733357287,-5380.103819857477,0,0
PHerc0125,19562,11,20291477,no-division,4766.491733357287,3776.896180142523,1,0
PHerc0125,19562,12,20292477,as-is,4775.890092021738,-4314.501405701648,0,0
PHerc0125,19562,12,20292477,no-division,4694.890092021738,3760.498594298352,1,0
PHerc0125,19562,13,20293477,as-is,4924.259884841954,-5318.069145403924,0,0
PHerc0125,19562,13,20293477,no-division,4962.259884841954,3995.9308545960757,1,0
PHerc0125,19562,14,20294477,as-is,4979.522983045621,-5072.074645685911,0,0
PHerc0125,19562,14,20294477,no-division,4940.522983045621,3991.9253543140894,1,0
PHerc0125,19562,15,20295477,as-is,4833.783835918561,-4220.247560727183,0,0
PHerc0125,19562,15,20295477,no-division,4761.783835918561,3771.7524392728174,1,0
PHerc0125,19562,16,20296477,as-is,4786.912109548579,-4759.386346073922,0,0
PHerc0125,19562,16,20296477,no-division,4951.912109548579,4039.613653926078,1,0
PHerc0125,19562,17,20297477,as-is,4847.4471874022165,-4601.321640815175,0,0
PHerc0125,19562,17,20297477,no-division,5034.4471874022165,4002.6783591848252,1,0
PHerc0125,19562,18,20298477,as-is,4941.700646514382,-4923.21921615517,0,0
PHerc0125,19562,18,20298477,no-division,4930.700646514382,4006.78078384483,1,0
PHerc0125,19562,19,20299477,as-is,4889.543346815818,-4886.212805855212,0,0
PHerc0125,19562,19,20299477,no-division,4750.543346815818,3775.7871941447884,1,0
PHerc0125,20354,0,20281269,as-is,4591.658116480675,4039.381913051072,1,0
PHerc0125,20354,0,20281269,no-division,4606.658116480675,3999.381913051072,1,0
PHerc0125,20354,1,20282269,as-is,4577.2645196702,4045.2227283948014,1,0
PHerc0125,20354,1,20282269,no-division,4580.2645196702,4010.2227283948014,1,0
PHerc0125,20354,2,20283269,as-is,4556.234475675039,4037.4022948181396,1,0
PHerc0125,20354,2,20283269,no-division,4551.234475675039,4003.4022948181396,1,0
PHerc0125,20354,3,20284269,as-is,4517.206426377792,-1416.5355070933124,0,0
PHerc0125,20354,3,20284269,no-division,4595.206426377792,4006.464492906687,1,0
PHerc0125,20354,4,20285269,as-is,4608.56031366304,4060.620981997717,1,0
PHerc0125,20354,4,20285269,no-division,4330.56031366304,4069.620981997717,1,0
PHerc0125,20354,5,20286269,as-is,4577.902565794619,4045.8862376372435,1,0
PHerc0125,20354,5,20286269,no-division,4588.902565794619,4001.8862376372435,1,0
PHerc0125,20354,6,20287269,as-is,4574.836066465186,4042.9026596048843,1,0
PHerc0125,20354,6,20287269,no-division,4588.836066465186,3996.9026596048843,1,0
PHerc0125,20354,7,20288269,as-is,4554.257141372273,4035.828327239447,1,0
PHerc0125,20354,7,20288269,no-division,4564.257141372273,4000.828327239447,1,0
PHerc0125,20354,8,20289269,as-is,4554.706736316524,4048.8139252712417,1,0
PHerc0125,20354,8,20289269,no-division,4379.706736316524,4076.8139252712417,1,0
PHerc0125,20354,9,20290269,as-is,4548.998956368588,4036.5731415355217,1,0
PHerc0125,20354,9,20290269,no-division,4268.998956368588,4029.5731415355217,1,0
PHerc0125,20354,10,20291269,as-is,4572.43664197853,4047.9405683686077,1,0
PHerc0125,20354,10,20291269,no-division,4570.43664197853,4000.9405683686077,1,0
PHerc0125,20354,11,20292269,as-is,4575.2823042227665,4049.576773945232,1,0
PHerc0125,20354,11,20292269,no-division,4571.2823042227665,4010.576773945232,1,0
PHerc0125,20354,12,20293269,as-is,4583.538610741202,4046.430364339895,1,0
PHerc0125,20354,12,20293269,no-division,4596.538610741202,4015.430364339895,1,0
PHerc0125,20354,13,20294269,as-is,4554.722254789808,4046.0679863144687,1,0
PHerc0125,20354,13,20294269,no-division,4547.722254789808,4014.0679863144687,1,0
PHerc0125,20354,14,20295269,as-is,4579.355852444068,4060.1148645116054,1,0
PHerc0125,20354,14,20295269,no-division,4612.355852444068,4021.1148645116054,1,0
PHerc0125,20354,15,20296269,as-is,4589.288664692532,4059.54905216105,1,0
PHerc0125,20354,15,20296269,no-division,4606.288664692532,4039.54905216105,1,0
PHerc0125,20354,16,20297269,as-is,4557.074636304955,4031.945151135013,1,0
PHerc0125,20354,16,20297269,no-division,4553.074636304955,4014.945151135013,1,0
PHerc0125,20354,17,20298269,as-is,4548.511085125702,4045.66580583808,1,0
PHerc0125,20354,17,20298269,no-division,4539.511085125702,4009.6658058380795,1,0
PHerc0125,20354,18,20299269,as-is,4593.911883437126,4056.1172528235393,1,0
PHerc0125,20354,18,20299269,no-division,4613.911883437126,4017.1172528235393,1,0
PHerc0125,20354,19,20300269,as-is,4556.747166611741,4045.021870791232,1,0
PHerc0125,20354,19,20300269,no-division,4557.747166611741,4021.021870791232,1,0
PHerc1447,2944,0,20263859,as-is,4240.931017606801,2845.675935516974,1,0
PHerc1447,2944,0,20263859,no-division,3253.931017606801,4833.675935516974,1,0
PHerc1447,2944,1,20264859,as-is,4288.678222319922,2809.371996553233,1,0
PHerc1447,2944,1,20264859,no-division,3246.6782223199216,4832.371996553233,1,0
PHerc1447,2944,2,20265859,as-is,4202.5747598947855,2809.4769363143587,1,0
PHerc1447,2944,2,20265859,no-division,3242.5747598947855,4844.476936314359,1,0
PHerc1447,2944,3,20266859,as-is,4207.929938590663,2815.7590746789115,1,0
PHerc1447,2944,3,20266859,no-division,3257.929938590663,4837.759074678912,1,0
PHerc1447,2944,4,20267859,as-is,4259.870850753595,2860.5009342036683,1,0
PHerc1447,2944,4,20267859,no-division,3254.870850753595,4837.500934203668,1,0
PHerc1447,2944,5,20268859,as-is,4194.2080179624545,2820.215418030888,1,0
PHerc1447,2944,5,20268859,no-division,3237.2080179624545,4838.215418030888,1,0
PHerc1447,2944,6,20269859,as-is,4259.059711403286,2780.3305458958607,1,0
PHerc1447,2944,6,20269859,no-division,3249.059711403286,4834.33054589586,1,0
PHerc1447,2944,7,20270859,as-is,4221.595722799095,2857.8276833878094,1,0
PHerc1447,2944,7,20270859,no-division,3292.595722799095,4851.82768338781,1,0
PHerc1447,2944,8,20271859,as-is,4257.467125322916,2799.855700472947,1,0
PHerc1447,2944,8,20271859,no-division,3278.467125322916,4844.855700472946,1,0
PHerc1447,2944,9,20272859,as-is,4230.212210037285,2836.286646867767,1,0
PHerc1447,2944,9,20272859,no-division,3245.2122100372853,4846.286646867768,1,0
PHerc1447,2944,10,20273859,as-is,4239.912419752423,2824.736721720647,1,0
PHerc1447,2944,10,20273859,no-division,3259.9124197524234,4839.7367217206465,1,0
PHerc1447,2944,11,20274859,as-is,4237.754737845962,2820.3365449062603,1,0
PHerc1447,2944,11,20274859,no-division,3247.754737845962,4827.33654490626,1,0
PHerc1447,2944,12,20275859,as-is,4213.968218674743,2823.7757364831705,1,0
PHerc1447,2944,12,20275859,no-division,3267.968218674743,4845.7757364831705,1,0
PHerc1447,2944,13,20276859,as-is,4217.218980081989,2824.244832254135,1,0
PHerc1447,2944,13,20276859,no-division,3244.218980081989,4826.244832254135,1,0
PHerc1447,2944,14,20277859,as-is,4235.06503789777,2855.057747923475,1,0
PHerc1447,2944,14,20277859,no-division,3257.06503789777,4848.057747923474,1,0
PHerc1447,2944,15,20278859,as-is,4249.0629715060995,2842.8725240030717,1,0
PHerc1447,2944,15,20278859,no-division,3243.0629715060995,4833.872524003072,1,0
PHerc1447,2944,16,20279859,as-is,4235.466821205908,2820.6232227807186,1,0
PHerc1447,2944,16,20279859,no-division,3233.4668212059078,4840.623222780719,1,0
PHerc1447,2944,17,20280859,as-is,4260.766096635265,2824.9702058205626,1,0
PHerc1447,2944,17,20280859,no-division,3245.766096635265,4835.970205820562,1,0
PHerc1447,2944,18,20281859,as-is,4218.096550966891,2808.4398458021074,1,0
PHerc1447,2944,18,20281859,no-division,3232.0965509668913,4838.439845802108,1,0
PHerc1447,2944,19,20282859,as-is,4173.95464664407,2834.8473602338754,1,0
PHerc1447,2944,19,20282859,no-division,3292.9546466440697,4832.847360233875,1,0
PHerc1447,3777,0,20264692,as-is,4857.77627203884,2321.84267360744,1,0
PHerc1447,3777,0,20264692,no-division,3268.77627203884,4746.84267360744,1,0
PHerc1447,3777,1,20265692,as-is,4841.85988281193,2300.1307888784813,1,0
PHerc1447,3777,1,20265692,no-division,3438.85988281193,4812.130788878481,1,0
PHerc1447,3777,2,20266692,as-is,4818.949600392725,2292.236830688069,1,0
PHerc1447,3777,2,20266692,no-division,3308.949600392725,4763.236830688069,1,0
PHerc1447,3777,3,20267692,as-is,4833.238317119494,2350.8201178700583,1,0
PHerc1447,3777,3,20267692,no-division,3371.2383171194942,4783.820117870058,1,0
PHerc1447,3777,4,20268692,as-is,4825.310012939589,2264.4806257631126,1,0
PHerc1447,3777,4,20268692,no-division,3408.310012939589,4810.480625763113,1,0
PHerc1447,3777,5,20269692,as-is,4821.156575644978,2286.6329413483923,1,0
PHerc1447,3777,5,20269692,no-division,3251.156575644978,4728.632941348393,1,0
PHerc1447,3777,6,20270692,as-is,4803.440676153164,2269.1302746414026,1,0
PHerc1447,3777,6,20270692,no-division,3271.4406761531636,4770.130274641402,1,0
PHerc1447,3777,7,20271692,as-is,4907.395045187128,2221.0762505056255,1,0
PHerc1447,3777,7,20271692,no-division,3259.395045187128,4735.0762505056255,1,0
PHerc1447,3777,8,20272692,as-is,4822.195732614026,2304.016499840624,1,0
PHerc1447,3777,8,20272692,no-division,3286.1957326140264,4746.0164998406235,1,0
PHerc1447,3777,9,20273692,as-is,4852.070096760102,2278.8927426924465,1,0
PHerc1447,3777,9,20273692,no-division,3254.0700967601024,4758.8927426924465,1,0
PHerc1447,3777,10,20274692,as-is,4841.10383412095,2244.931409594426,1,0
PHerc1447,3777,10,20274692,no-division,3239.1038341209496,4716.931409594426,1,0
PHerc1447,3777,11,20275692,as-is,4897.18161246282,2283.4934731374615,1,0
PHerc1447,3777,11,20275692,no-division,3285.1816124628203,4749.4934731374615,1,0
PHerc1447,3777,12,20276692,as-is,4811.7085405804655,2286.783349642981,1,0
PHerc1447,3777,12,20276692,no-division,3378.7085405804655,4748.783349642981,1,0
PHerc1447,3777,13,20277692,as-is,4840.50397979651,2253.4362951975213,1,0
PHerc1447,3777,13,20277692,no-division,3260.50397979651,4762.436295197522,1,0
PHerc1447,3777,14,20278692,as-is,4861.673081939921,2226.4743429431446,1,0
PHerc1447,3777,14,20278692,no-division,3307.673081939921,4764.474342943145,1,0
PHerc1447,3777,15,20279692,as-is,4861.465216760004,2276.8029803219474,1,0
PHerc1447,3777,15,20279692,no-division,3553.4652167600043,4848.802980321947,1,0
PHerc1447,3777,16,20280692,as-is,4829.449156588827,2337.2184231710116,1,0
PHerc1447,3777,16,20280692,no-division,3573.4491565888266,4837.218423171012,1,0
PHerc1447,3777,17,20281692,as-is,4895.43980297629,2254.768115173028,1,0
PHerc1447,3777,17,20281692,no-division,3230.4398029762897,4720.7681151730285,1,0
PHerc1447,3777,18,20282692,as-is,4877.683642088887,2260.5413006608483,1,0
PHerc1447,3777,18,20282692,no-division,3344.6836420888867,4810.541300660849,1,0
PHerc1447,3777,19,20283692,as-is,4847.804040528365,2349.177965076761,1,0
PHerc1447,3777,19,20283692,no-division,3305.8040405283646,4748.177965076761,1,0
PHerc1447,4611,0,20265526,as-is,5151.162969357892,1328.476596357779,1,0
PHerc1447,4611,0,20265526,no-division,3678.1629693578916,4634.476596357779,1,0
PHerc1447,4611,1,20266526,as-is,5152.38430706441,1250.780362774425,1,0
PHerc1447,4611,1,20266526,no-division,3506.3843070644098,4616.780362774425,1,0
PHerc1447,4611,2,20267526,as-is,5170.230593676596,1247.1532042262431,1,0
PHerc1447,4611,2,20267526,no-division,3524.230593676596,4650.153204226243,1,0
PHerc1447,4611,3,20268526,as-is,5135.130496105971,1351.4005716086647,1,0
PHerc1447,4611,3,20268526,no-division,3479.1304961059714,4645.400571608665,1,0
PHerc1447,4611,4,20269526,as-is,5149.245969350172,1346.0395581470123,1,0
PHerc1447,4611,4,20269526,no-division,3558.2459693501723,4653.039558147012,1,0
PHerc1447,4611,5,20270526,as-is,5206.5578942353295,1282.627436495411,1,0
PHerc1447,4611,5,20270526,no-division,3663.5578942353295,4686.6274364954115,1,0
PHerc1447,4611,6,20271526,as-is,5130.725411091705,1319.7024973304865,1,0
PHerc1447,4611,6,20271526,no-division,3462.7254110917047,4593.702497330487,1,0
PHerc1447,4611,7,20272526,as-is,5181.417700718509,1237.419815938836,1,0
PHerc1447,4611,7,20272526,no-division,3425.417700718509,4631.419815938836,1,0
PHerc1447,4611,8,20273526,as-is,5149.436721544719,1341.0122823096465,1,0
PHerc1447,4611,8,20273526,no-division,3484.436721544719,4585.012282309646,1,0
PHerc1447,4611,9,20274526,as-is,5088.013396499201,1283.4790460547388,1,0
PHerc1447,4611,9,20274526,no-division,3683.013396499201,4679.479046054739,1,0
PHerc1447,4611,10,20275526,as-is,5095.0015736593805,1358.5445609969267,1,0
PHerc1447,4611,10,20275526,no-division,3629.0015736593805,4664.5445609969265,1,0
PHerc1447,4611,11,20276526,as-is,5150.211872684258,1264.0209833909305,1,0
PHerc1447,4611,11,20276526,no-division,3670.211872684258,4674.02098339093,1,0
PHerc1447,4611,12,20277526,as-is,5208.599372147503,1249.3667606106771,1,0
PHerc1447,4611,12,20277526,no-division,3412.5993721475033,4616.366760610677,1,0
PHerc1447,4611,13,20278526,as-is,5133.3848522339995,1331.979683940366,1,0
PHerc1447,4611,13,20278526,no-division,3591.3848522339995,4643.979683940366,1,0
PHerc1447,4611,14,20279526,as-is,5169.262491845781,1207.6597366625158,1,0
PHerc1447,4611,14,20279526,no-division,3459.2624918457814,4612.659736662516,1,0
PHerc1447,4611,15,20280526,as-is,5085.565488402686,1333.6094795101062,1,0
PHerc1447,4611,15,20280526,no-division,3452.5654884026862,4602.609479510106,1,0
PHerc1447,4611,16,20281526,as-is,5095.944131269336,1332.6037834794781,1,0
PHerc1447,4611,16,20281526,no-division,3506.944131269336,4631.603783479478,1,0
PHerc1447,4611,17,20282526,as-is,5172.258721625814,1286.7462266795476,1,0
PHerc1447,4611,17,20282526,no-division,3468.2587216258144,4602.746226679547,1,0
PHerc1447,4611,18,20283526,as-is,5165.560737905004,1322.6900353129777,1,0
PHerc1447,4611,18,20283526,no-division,3559.5607379050043,4674.690035312978,1,0
PHerc1447,4611,19,20284526,as-is,5164.225724523635,1280.4887245227903,1,0
PHerc1447,4611,19,20284526,no-division,3609.225724523635,4729.48872452279,1,0
PHerc1447,5444,0,20266359,as-is,5278.953684509012,857.7687722972407,1,0
PHerc1447,5444,0,20266359,no-division,3221.9536845090124,4376.7687722972405,1,0
PHerc1447,5444,1,20267359,as-is,5256.970027028568,747.8359737846413,1,0
PHerc1447,5444,1,20267359,no-division,3233.9700270285684,4395.835973784641,1,0
PHerc1447,5444,2,20268359,as-is,5320.286975175589,696.25490554232,1,0
PHerc1447,5444,2,20268359,no-division,3230.286975175589,4410.254905542321,1,0
PHerc1447,5444,3,20269359,as-is,5264.303879342231,764.0025110670097,1,0
PHerc1447,5444,3,20269359,no-division,3232.303879342231,4402.002511067009,1,0
PHerc1447,5444,4,20270359,as-is,5294.57913060948,740.0953203563605,1,0
PHerc1447,5444,4,20270359,no-division,3243.5791306094798,4397.09532035636,1,0
PHerc1447,5444,5,20271359,as-is,5244.412935901928,780.7854509298635,1,0
PHerc1447,5444,5,20271359,no-division,3262.412935901928,4385.785450929863,1,0
PHerc1447,5444,6,20272359,as-is,5244.329395294103,733.3121184629456,1,0
PHerc1447,5444,6,20272359,no-division,3248.329395294103,4370.312118462945,1,0
PHerc1447,5444,7,20273359,as-is,5238.5408162725935,801.9481786674556,1,0
PHerc1447,5444,7,20273359,no-division,3255.5408162725935,4397.948178667455,1,0
PHerc1447,5444,8,20274359,as-is,5255.862458907605,794.158193912986,1,0
PHerc1447,5444,8,20274359,no-division,3372.8624589076053,4413.1581939129865,1,0
PHerc1447,5444,9,20275359,as-is,5285.04262083247,722.6511347961592,1,0
PHerc1447,5444,9,20275359,no-division,3197.0426208324698,4360.651134796159,1,0
PHerc1447,5444,10,20276359,as-is,5239.544161172208,720.4855937964356,1,0
PHerc1447,5444,10,20276359,no-division,3223.544161172208,4373.485593796436,1,0
PHerc1447,5444,11,20277359,as-is,5275.187423700308,760.7954352162626,1,0
PHerc1447,5444,11,20277359,no-division,3249.1874237003076,4385.795435216262,1,0
PHerc1447,5444,12,20278359,as-is,5320.386549306463,718.5104026022115,1,0
PHerc1447,5444,12,20278359,no-division,3345.386549306463,4393.510402602211,1,0
PHerc1447,5444,13,20279359,as-is,5266.682509420684,738.9654699697238,1,0
PHerc1447,5444,13,20279359,no-division,3388.6825094206843,4418.965469969724,1,0
PHerc1447,5444,14,20280359,as-is,5289.694883144464,717.6680742464849,1,0
PHerc1447,5444,14,20280359,no-division,3247.6948831444643,4423.668074246485,1,0
PHerc1447,5444,15,20281359,as-is,5286.194953624025,739.7808325864848,1,0
PHerc1447,5444,15,20281359,no-division,3269.1949536240254,4409.780832586484,1,0
PHerc1447,5444,16,20282359,as-is,5284.644936008241,740.1799855946009,1,0
PHerc1447,5444,16,20282359,no-division,3279.6449360082406,4383.179985594601,1,0
PHerc1447,5444,17,20283359,as-is,5223.464573531781,829.9906810158657,1,0
PHerc1447,5444,17,20283359,no-division,3303.464573531781,4512.990681015865,1,0
PHerc1447,5444,18,20284359,as-is,5260.30367148218,735.9476793935622,1,0
PHerc1447,5444,18,20284359,no-division,3235.30367148218,4381.947679393563,1,0
PHerc1447,5444,19,20285359,as-is,5328.695184745072,688.7758275000615,1,0
PHerc1447,5444,19,20285359,no-division,3262.695184745072,4386.7758275000615,1,0
PHerc1447,6278,0,20267193,as-is,5581.194091354829,-180.53839015716608,0,0
PHerc1447,6278,0,20267193,no-division,3498.1940913548287,4219.461609842834,1,0
PHerc1447,6278,1,20268193,as-is,5602.944995907981,-295.4889466591849,0,0
PHerc1447,6278,1,20268193,no-division,3601.944995907981,4242.511053340815,1,0
PHerc1447,6278,2,20269193,as-is,5552.643111414275,-233.33947318598644,0,0
PHerc1447,6278,2,20269193,no-division,3512.643111414275,4195.660526814014,1,0
PHerc1447,6278,3,20270193,as-is,5533.047366688522,-194.00641314324008,0,0
PHerc1447,6278,3,20270193,no-division,3463.047366688522,4177.99358685676,1,0
PHerc1447,6278,4,20271193,as-is,5595.4557341730315,-343.85676690463265,0,0
PHerc1447,6278,4,20271193,no-division,3503.4557341730315,4204.143233095368,1,0
PHerc1447,6278,5,20272193,as-is,5589.531636810779,-217.57711612803837,0,0
PHerc1447,6278,5,20272193,no-division,3392.5316368107788,4171.422883871962,1,0
PHerc1447,6278,6,20273193,as-is,5539.460227010935,-188.92097800129847,0,0
PHerc1447,6278,6,20273193,no-division,3461.4602270109353,4226.079021998701,1,0
PHerc1447,6278,7,20274193,as-is,5562.687658046602,-294.8233233155622,0,0
PHerc1447,6278,7,20274193,no-division,3548.6876580466023,4203.176676684438,1,0
PHerc1447,6278,8,20275193,as-is,5508.14081966104,-152.65792864995532,0,0
PHerc1447,6278,8,20275193,no-division,3456.14081966104,4184.3420713500445,1,0
PHerc1447,6278,9,20276193,as-is,5610.428961324544,-394.4789438907019,0,0
PHerc1447,6278,9,20276193,no-division,3536.4289613245437,4194.521056109298,1,0
