scroll,z,k,seed,variant,x,y,inside,capped,guard,seconds
PHerc1218,14213,13,20288128,no-division,4322.71630859,4359.30810547,1,0,0,1.17
PHerc1218,14213,14,20289128,as-is,6311.19238281,23364.2851562,0,0,0,1.22
PHerc1218,14213,14,20289128,no-division,4139.19238281,4359.28564453,1,0,0,1.17
PHerc1218,14213,15,20290128,as-is,5681.30761719,19959.7519531,0,0,0,1.22
PHerc1218,14213,15,20290128,no-division,4209.30761719,4365.75244141,1,0,0,1.22
PHerc1218,14213,16,20291128,as-is,-299789.84375,-2977855.75,0,0,0,2.27
PHerc1218,14213,16,20291128,no-division,4341.14697266,4362.29052734,1,0,0,1.22
PHerc1218,14213,17,20292128,as-is,6082.37255859,23108.2773438,0,0,0,1.22
PHerc1218,14213,17,20292128,no-division,4353.37255859,4361.27734375,1,0,0,1.22
PHerc1218,14213,18,20293128,as-is,6212.13330078,23991.53125,0,0,0,1.27
PHerc1218,14213,18,20293128,no-division,4088.13330078,4354.53076172,1,0,0,1.17
PHerc1218,14213,19,20294128,as-is,5836.81738281,21269.6210938,0,0,0,1.27
PHerc1218,14213,19,20294128,no-division,4335.81738281,4375.62158203,1,0,0,1.22
PHerc1218,14983,0,20275898,as-is,5576.60400391,26124.9492188,0,0,0,1.22
PHerc1218,14983,0,20275898,no-division,3813.60400391,4079.94873047,1,0,0,1.22
PHerc1218,14983,1,20276898,as-is,5842.53710938,31682.9589844,0,0,0,1.27
PHerc1218,14983,1,20276898,no-division,3838.53710938,4091.95947266,1,0,0,1.22
PHerc1218,14983,2,20277898,as-is,5756.31982422,28321.9882812,0,0,0,1.22
PHerc1218,14983,2,20277898,no-division,3829.31982422,4079.98730469,1,0,0,1.22
PHerc1218,14983,3,20278898,as-is,5898.140625,32574.671875,0,0,0,1.27
PHerc1218,14983,3,20278898,no-division,3798.14086914,4075.67041016,1,0,0,1.22
PHerc1218,14983,4,20279898,as-is,5644.97949219,30061.8945312,0,0,0,1.22
PHerc1218,14983,4,20279898,no-division,4499.97949219,4091.89404297,1,0,0,1.22
PHerc1218,14983,5,20280898,as-is,6015.00634766,31763.5332031,0,0,0,1.22
PHerc1218,14983,5,20280898,no-division,3804.00634766,4063.53320312,1,0,0,1.17
PHerc1218,14983,6,20281898,as-is,5817.30859375,27788.6523438,0,0,0,1.27
PHerc1218,14983,6,20281898,no-division,3877.30859375,4045.65185547,1,0,0,1.22
PHerc1218,14983,7,20282898,as-is,5548.46386719,28622.3613281,0,0,0,1.27
PHerc1218,14983,7,20282898,no-division,3882.46386719,4082.36083984,1,0,0,1.22
PHerc1218,14983,8,20283898,as-is,5985.21191406,32120.6132812,0,0,0,1.22
PHerc1218,14983,8,20283898,no-division,4354.21191406,4208.61328125,1,0,0,1.22
PHerc1218,14983,9,20284898,as-is,5734.72314453,30010.4921875,0,0,0,1.27
PHerc1218,14983,9,20284898,no-division,3814.72314453,4080.49169922,1,0,0,1.17
PHerc1218,14983,10,20285898,as-is,6006.67871094,30940.6621094,0,0,0,1.22
PHerc1218,14983,10,20285898,no-division,3880.67871094,4080.66259766,1,0,0,1.17
PHerc1218,14983,11,20286898,as-is,5870.07324219,33805.4921875,0,0,0,1.22
PHerc1218,14983,11,20286898,no-division,3826.07324219,4044.49267578,1,0,0,1.22
PHerc1218,14983,12,20287898,as-is,6015.7109375,29781.0625,0,0,0,1.27
PHerc1218,14983,12,20287898,no-division,3881.71069336,4082.06298828,1,0,0,1.22
PHerc1218,14983,13,20288898,as-is,5377.61865234,22952.1777344,0,0,0,1.27
PHerc1218,14983,13,20288898,no-division,3860.61865234,4076.17724609,1,0,0,1.22
PHerc1218,14983,14,20289898,as-is,5751.0703125,31016.7539062,0,0,0,1.27
PHerc1218,14983,14,20289898,no-division,3888.07006836,4094.75390625,1,0,0,1.22
PHerc1218,14983,15,20290898,as-is,5779.11230469,28504.90625,0,0,0,1.17
PHerc1218,14983,15,20290898,no-division,3821.11230469,4079.90673828,1,0,0,1.22
PHerc1218,14983,16,20291898,as-is,5653.51025391,28833.015625,0,0,0,1.22
PHerc1218,14983,16,20291898,no-division,3872.51025391,4094.01464844,1,0,0,1.22
PHerc1218,14983,17,20292898,as-is,5820.57666016,32557.1992188,0,0,0,1.22
PHerc1218,14983,17,20292898,no-division,3782.57666016,4049.19921875,1,0,0,1.22
PHerc1218,14983,18,20293898,as-is,5577.37744141,28838.0976562,0,0,0,1.27
PHerc1218,14983,18,20293898,no-division,3860.37744141,4070.09716797,1,0,0,1.27
PHerc1218,14983,19,20294898,as-is,6118.02197266,32259.1054688,0,0,0,1.27
PHerc1218,14983,19,20294898,no-division,3839.02197266,4108.10595703,1,0,0,1.22
PHerc1218,15753,0,20276668,as-is,4290.79882812,19851.7910156,0,0,0,1.22
PHerc1218,15753,0,20276668,no-division,4261.79882812,3834.79101562,1,0,0,1.22
PHerc1218,15753,1,20277668,as-is,4257.57421875,20075.1425781,0,0,0,1.22
PHerc1218,15753,1,20277668,no-division,4266.57421875,3837.14306641,1,0,0,1.22
PHerc1218,15753,2,20278668,as-is,4381.25292969,20042.5449219,0,0,0,1.22
PHerc1218,15753,2,20278668,no-division,4287.25292969,3850.54492188,1,0,0,1.22
PHerc1218,15753,3,20279668,as-is,4342.73144531,19944.3007812,0,0,0,1.22
PHerc1218,15753,3,20279668,no-division,4308.73144531,3839.30078125,1,0,0,1.22
PHerc1218,15753,4,20280668,as-is,4204.40429688,18313.4726562,0,0,0,1.27
PHerc1218,15753,4,20280668,no-division,4319.40429688,3845.47265625,1,0,0,1.22
PHerc1218,15753,5,20281668,as-is,4256.4140625,19564.1484375,0,0,0,1.22
PHerc1218,15753,5,20281668,no-division,4315.4140625,3850.14892578,1,0,0,1.22
PHerc1218,15753,6,20282668,as-is,4258.80712891,20026.6660156,0,0,0,1.22
PHerc1218,15753,6,20282668,no-division,4288.80712891,3837.66552734,1,0,0,1.22
PHerc1218,15753,7,20283668,as-is,4397.03076172,21325.8886719,0,0,0,1.27
PHerc1218,15753,7,20283668,no-division,4221.03076172,3840.88818359,1,0,0,1.27
PHerc1218,15753,8,20284668,as-is,4361.96582031,21406.9277344,0,0,0,1.27
PHerc1218,15753,8,20284668,no-division,4285.96582031,3843.92822266,1,0,0,1.22
PHerc1218,15753,9,20285668,as-is,4245.77148438,18849.1796875,0,0,0,1.27
PHerc1218,15753,9,20285668,no-division,4327.77148438,3837.18066406,1,0,0,1.22
PHerc1218,15753,10,20286668,as-is,4196.86816406,20021.2753906,0,0,0,1.22
PHerc1218,15753,10,20286668,no-division,4267.86816406,3825.27539062,1,0,0,1.22
PHerc1218,15753,11,20287668,as-is,4201.55664062,18824.5351562,0,0,0,1.27
PHerc1218,15753,11,20287668,no-division,4285.55664062,3842.53515625,1,0,0,1.22
PHerc1218,15753,12,20288668,as-is,4126.91601562,18883.6523438,0,0,0,1.22
PHerc1218,15753,12,20288668,no-division,4281.91601562,3841.65185547,1,0,0,1.22
PHerc1218,15753,13,20289668,as-is,4304.41601562,19500.53125,0,0,0,1.22
PHerc1218,15753,13,20289668,no-division,4348.41601562,3843.53125,1,0,0,1.22
PHerc1218,15753,14,20290668,as-is,4282.49902344,20702.890625,0,0,0,1.27
PHerc1218,15753,14,20290668,no-division,4157.49902344,3842.88964844,1,0,0,1.22
PHerc1218,15753,15,20291668,as-is,4283.10205078,18386.9550781,0,0,0,1.22
PHerc1218,15753,15,20291668,no-division,4321.10205078,3838.95507812,1,0,0,1.27
PHerc1218,15753,16,20292668,as-is,4340.58398438,20342.1210938,0,0,0,1.27
PHerc1218,15753,16,20292668,no-division,4340.58398438,3854.12060547,1,0,0,1.22
PHerc1218,15753,17,20293668,as-is,4338.38574219,19090.2304688,0,0,0,1.22
PHerc1218,15753,17,20293668,no-division,4335.38574219,3840.22949219,1,0,0,1.22
PHerc1218,15753,18,20294668,as-is,4233.72021484,17271.7070312,0,0,0,1.22
PHerc1218,15753,18,20294668,no-division,4323.72021484,3841.70703125,1,0,0,1.17
PHerc1218,15753,19,20295668,as-is,4384.32714844,21539.703125,0,0,0,1.22
PHerc1218,15753,19,20295668,no-division,4265.32714844,3836.703125,1,0,0,1.27
PHerc1218,16523,0,20277438,as-is,4389.78222656,13086.6542969,0,0,0,1.22
PHerc1218,16523,0,20277438,no-division,3719.78222656,3695.65478516,1,0,0,1.22
PHerc1218,16523,1,20278438,as-is,4447.46826172,13379.8945312,0,0,0,1.27
PHerc1218,16523,1,20278438,no-division,3721.46826172,3709.89404297,1,0,0,1.27
PHerc1218,16523,2,20279438,as-is,4355.00097656,12568.0585938,0,0,0,1.22
PHerc1218,16523,2,20279438,no-division,3702.00097656,3703.05810547,1,0,0,1.17
PHerc1218,16523,3,20280438,as-is,4437.15429688,13177.4902344,0,0,0,1.27
PHerc1218,16523,3,20280438,no-division,3710.15429688,3695.49072266,1,0,0,1.22
PHerc1218,16523,4,20281438,as-is,4452.83740234,12731.3046875,0,0,0,1.27
PHerc1218,16523,4,20281438,no-division,3716.83740234,3690.30419922,1,0,0,1.27
PHerc1218,16523,5,20282438,as-is,4438.33886719,13281.8320312,0,0,0,1.27
PHerc1218,16523,5,20282438,no-division,3688.33886719,3713.83203125,1,0,0,1.22
PHerc1218,16523,6,20283438,as-is,4466.29150391,12892.8105469,0,0,0,1.27
PHerc1218,16523,6,20283438,no-division,3672.29150391,3722.81103516,1,0,0,1.17
PHerc1218,16523,7,20284438,as-is,4449.50146484,12538.578125,0,0,0,1.17
PHerc1218,16523,7,20284438,no-division,3700.50146484,3715.57763672,1,0,0,1.17
PHerc1218,16523,8,20285438,as-is,4408.2734375,12252.9941406,0,0,0,1.22
PHerc1218,16523,8,20285438,no-division,3525.2734375,3759.99365234,1,0,0,1.22
PHerc1218,16523,9,20286438,as-is,4433.74707031,12987.0917969,0,0,0,1.27
PHerc1218,16523,9,20286438,no-division,3736.74682617,3705.09228516,1,0,0,1.22
PHerc1218,16523,10,20287438,as-is,4457.45947266,13229.7539062,0,0,0,1.22
PHerc1218,16523,10,20287438,no-division,3711.45947266,3694.75390625,1,0,0,1.22
PHerc1218,16523,11,20288438,as-is,4447.92480469,12817.0449219,0,0,0,1.27
PHerc1218,16523,11,20288438,no-division,3723.92480469,3708.04541016,1,0,0,1.22
PHerc1218,16523,12,20289438,as-is,4397.21386719,12890.8886719,0,0,0,1.22
PHerc1218,16523,12,20289438,no-division,3713.21411133,3696.88867188,1,0,0,1.22
PHerc1218,16523,13,20290438,as-is,4446.56445312,12725.34375,0,0,0,1.22
PHerc1218,16523,13,20290438,no-division,3718.56445312,3708.34423828,1,0,0,1.22
PHerc1218,16523,14,20291438,as-is,4370.88769531,13167.4257812,0,0,0,1.22
PHerc1218,16523,14,20291438,no-division,3726.88769531,3708.42578125,1,0,0,1.22
PHerc1218,16523,15,20292438,as-is,4378.32617188,13066.4404297,0,0,0,1.17
PHerc1218,16523,15,20292438,no-division,3689.32641602,3703.44042969,1,0,0,1.17
PHerc1218,16523,16,20293438,as-is,4442.30517578,12914.5,0,0,0,1.27
PHerc1218,16523,16,20293438,no-division,3725.30517578,3711.5,1,0,0,1.27
PHerc1218,16523,17,20294438,as-is,4389.4453125,13340.5644531,0,0,0,1.22
PHerc1218,16523,17,20294438,no-division,3997.4453125,3720.56396484,1,0,0,1.22
PHerc1218,16523,18,20295438,as-is,4442.52099609,12342.3417969,0,0,0,1.17
PHerc1218,16523,18,20295438,no-division,3721.52099609,3709.34130859,1,0,0,1.27
PHerc1218,16523,19,20296438,as-is,4501.59277344,13464.2597656,0,0,0,1.22
PHerc1218,16523,19,20296438,no-division,3740.59277344,3702.25927734,1,0,0,1.17
PHerc1218,17294,0,20278209,as-is,4967.18310547,12406.7060547,0,0,0,1.17
PHerc1218,17294,0,20278209,no-division,3281.18310547,3855.70605469,1,0,0,1.22
PHerc1218,17294,1,20279209,as-is,5095.33544922,13060.8183594,0,0,0,1.22
PHerc1218,17294,1,20279209,no-division,3379.33544922,3802.81884766,1,0,0,1.22
PHerc1218,17294,2,20280209,as-is,4974.74511719,12273.9570312,0,0,0,1.22
PHerc1218,17294,2,20280209,no-division,3386.74511719,3731.95654297,1,0,0,1.22
PHerc1218,17294,3,20281209,as-is,5047.95263672,12052.4980469,0,0,0,1.27
PHerc1218,17294,3,20281209,no-division,3344.95263672,3776.49853516,1,0,0,1.22
PHerc1218,17294,4,20282209,as-is,5006.01220703,11859.2773438,0,0,0,1.22
PHerc1218,17294,4,20282209,no-division,3346.01220703,3819.27783203,1,0,0,1.22
PHerc1218,17294,5,20283209,as-is,4924.68066406,12266.8828125,0,0,0,1.27
PHerc1218,17294,5,20283209,no-division,3258.68066406,3814.8828125,1,0,0,1.22
PHerc1218,17294,6,20284209,as-is,5053.44873047,12624.953125,0,0,0,1.17
PHerc1218,17294,6,20284209,no-division,3314.44873047,3810.95263672,1,0,0,1.17
PHerc1218,17294,7,20285209,as-is,5054.99072266,12291.9423828,0,0,0,1.17
PHerc1218,17294,7,20285209,no-division,3346.99072266,3770.94238281,1,0,0,1.22
PHerc1218,17294,8,20286209,as-is,4988.17871094,11832.4912109,0,0,0,1.17
PHerc1218,17294,8,20286209,no-division,3390.17871094,3768.49121094,1,0,0,1.17
PHerc1218,17294,9,20287209,as-is,5003.5625,11999.5136719,0,0,0,1.22
PHerc1218,17294,9,20287209,no-division,3354.5625,3748.51367188,1,0,0,1.22
PHerc1218,17294,10,20288209,as-is,5047.53076172,12537.5214844,0,0,0,1.27
PHerc1218,17294,10,20288209,no-division,3351.53076172,3785.52197266,1,0,0,1.27
PHerc1218,17294,11,20289209,as-is,4966.63574219,12085.3847656,0,0,0,1.22
PHerc1218,17294,11,20289209,no-division,3317.63574219,3778.38427734,1,0,0,1.27
PHerc1218,17294,12,20290209,as-is,5041.33251953,12260.9453125,0,0,0,1.22
PHerc1218,17294,12,20290209,no-division,3392.33251953,3720.94482422,1,0,0,1.22
PHerc1218,17294,13,20291209,as-is,4924.79199219,11890.5,0,0,0,1.22
PHerc1218,17294,13,20291209,no-division,3334.79199219,3817.50048828,1,0,0,1.27
PHerc1218,17294,14,20292209,as-is,5037.22119141,12014.3203125,0,0,0,1.17
PHerc1218,17294,14,20292209,no-division,3366.22119141,3780.32080078,1,0,0,1.27
PHerc1218,17294,15,20293209,as-is,5034.17285156,12720.6347656,0,0,0,1.27
PHerc1218,17294,15,20293209,no-division,3372.17285156,3766.63427734,1,0,0,1.22
PHerc1218,17294,16,20294209,as-is,4991.21435547,12385.0644531,0,0,0,1.22
PHerc1218,17294,16,20294209,no-division,3358.21435547,3789.06445312,1,0,0,1.22
PHerc1218,17294,17,20295209,as-is,5008.04541016,12448.109375,0,0,0,1.22
PHerc1218,17294,17,20295209,no-division,3322.04541016,3836.10986328,1,0,0,1.22
PHerc1218,17294,18,20296209,as-is,5100.32470703,12840.6025391,0,0,0,1.22
PHerc1218,17294,18,20296209,no-division,3397.32470703,3732.60253906,1,0,0,1.22
PHerc1218,17294,19,20297209,as-is,4996.98632812,12259.9648438,0,0,0,1.22
PHerc1218,17294,19,20297209,no-division,3372.98632812,3756.96484375,1,0,0,1.22
PHerc1218,18064,0,20278979,as-is,4954.72949219,9917.09765625,0,0,0,1.17
PHerc1218,18064,0,20278979,no-division,4109.72949219,3499.09765625,1,0,0,1.22
PHerc1218,18064,1,20279979,as-is,4937.80224609,9762.45507812,0,0,0,1.22
PHerc1218,18064,1,20279979,no-division,2655.80224609,3560.45507812,1,0,0,1.17
PHerc1218,18064,2,20280979,as-is,4957.95019531,9878.16992188,0,0,0,1.22
PHerc1218,18064,2,20280979,no-division,3273.95019531,3635.16992188,1,0,0,1.22
PHerc1218,18064,3,20281979,as-is,4940.16552734,9841.46679688,0,0,0,1.22
PHerc1218,18064,3,20281979,no-division,4235.16552734,3507.46630859,1,0,0,1.22
PHerc1218,18064,4,20282979,as-is,4996.32080078,9843.08203125,0,0,0,1.22
PHerc1218,18064,4,20282979,no-division,4202.32080078,3521.08154297,1,0,0,1.22
PHerc1218,18064,5,20283979,as-is,4942.04052734,9722.33300781,0,0,0,1.22
PHerc1218,18064,5,20283979,no-division,4169.04052734,3536.33300781,1,0,0,1.22
PHerc1218,18064,6,20284979,as-is,4963.43994141,9584.65625,0,0,0,1.17
PHerc1218,18064,6,20284979,no-division,2931.43994141,3705.65625,1,0,0,1.22
PHerc1218,18064,7,20285979,as-is,4947.18798828,9907.85839844,0,0,0,1.22
PHerc1218,18064,7,20285979,no-division,4226.18798828,3520.85839844,1,0,0,1.22
PHerc1218,18064,8,20286979,as-is,4919.76074219,10000.9482422,0,0,0,1.22
PHerc1218,18064,8,20286979,no-division,4239.76074219,3518.94824219,1,0,0,1.22
PHerc1218,18064,9,20287979,as-is,4995.90039062,10060.4746094,0,0,0,1.22
PHerc1218,18064,9,20287979,no-division,4171.90039062,3516.47509766,1,0,0,1.22
PHerc1218,18064,10,20288979,as-is,4948.85400391,9870.8203125,0,0,0,1.22
PHerc1218,18064,10,20288979,no-division,2648.85400391,3541.8203125,1,0,0,1.22
PHerc1218,18064,11,20289979,as-is,4979.30908203,9638.88769531,0,0,0,1.22
PHerc1218,18064,11,20289979,no-division,4295.30908203,3507.88769531,1,0,0,1.22
PHerc1218,18064,12,20290979,as-is,4977.37939453,9690.90332031,0,0,0,1.22
PHerc1218,18064,12,20290979,no-division,2669.37939453,3545.90332031,1,0,0,1.22
PHerc1218,18064,13,20291979,as-is,5079.84033203,9935.65429688,0,0,0,1.22
PHerc1218,18064,13,20291979,no-division,2666.84033203,3546.65478516,1,0,0,1.22
PHerc1218,18064,14,20292979,as-is,4967.50341797,10046.8046875,0,0,0,1.22
PHerc1218,18064,14,20292979,no-division,4104.50341797,3504.80419922,1,0,0,1.22
PHerc1218,18064,15,20293979,as-is,5030.75976562,9947.55761719,0,0,0,1.17
PHerc1218,18064,15,20293979,no-division,4271.75976562,3520.55761719,1,0,0,1.17
PHerc1218,18064,16,20294979,as-is,4992.22509766,9827.16992188,0,0,0,1.22
PHerc1218,18064,16,20294979,no-division,4276.22509766,3500.16992188,1,0,0,1.22
PHerc1218,18064,17,20295979,as-is,4898.11376953,9737.50195312,0,0,0,1.22
PHerc1218,18064,17,20295979,no-division,4306.11376953,3444.50244141,1,0,0,1.22
PHerc1218,18064,18,20296979,as-is,5008.1640625,9944.3515625,0,0,0,1.22
PHerc1218,18064,18,20296979,no-division,4273.1640625,3528.3515625,1,0,0,1.22
PHerc1218,18064,19,20297979,as-is,4903.50634766,9603.875,0,0,0,1.22
PHerc1218,18064,19,20297979,no-division,4300.50634766,3523.87548828,1,0,0,1.22
PHerc1218,18834,0,20279749,as-is,7663.54736328,41308.8554688,0,0,0,1.27
PHerc1218,18834,0,20279749,no-division,3003.54736328,3717.85449219,1,0,0,1.17
PHerc1218,18834,1,20280749,as-is,7246.85107422,37211.2734375,0,0,0,1.22
PHerc1218,18834,1,20280749,no-division,3037.85107422,3646.27587891,1,0,0,1.27
PHerc1218,18834,2,20281749,as-is,8409.08789062,45925.3945312,0,0,0,1.27
PHerc1218,18834,2,20281749,no-division,3084.08789062,3694.39404297,1,0,0,1.22
PHerc1218,18834,3,20282749,as-is,8835.5546875,44908.8828125,0,0,0,1.32
PHerc1218,18834,3,20282749,no-division,3006.5546875,3583.88427734,1,0,0,1.22
PHerc1218,18834,4,20283749,as-is,7783.22216797,43685.1796875,0,0,0,1.27
PHerc1218,18834,4,20283749,no-division,3282.22216797,3511.18164062,1,0,0,1.17
PHerc1218,18834,5,20284749,as-is,7975.36474609,45851.3984375,0,0,0,1.27
PHerc1218,18834,5,20284749,no-division,3001.36474609,3675.39746094,1,0,0,1.17
PHerc1218,18834,6,20285749,as-is,8330.609375,41178.6328125,0,0,0,1.32
PHerc1218,18834,6,20285749,no-division,3526.60888672,3662.63378906,1,0,0,1.17
PHerc1218,18834,7,20286749,as-is,7140.10205078,35996.4179688,0,0,0,1.27
PHerc1218,18834,7,20286749,no-division,3000.10205078,3666.41699219,1,0,0,1.17
PHerc1218,18834,8,20287749,as-is,9586.52636719,59785.078125,0,0,0,1.32
PHerc1218,18834,8,20287749,no-division,3166.52636719,3520.07763672,1,0,0,1.22
PHerc1218,18834,9,20288749,as-is,12026.1855469,85799.6796875,0,0,0,1.42
PHerc1218,18834,9,20288749,no-division,3058.18505859,3513.68212891,1,0,0,1.22
PHerc1218,18834,10,20289749,as-is,9042.6484375,48118.9257812,0,0,0,1.32
PHerc1218,18834,10,20289749,no-division,3272.64794922,3507.92626953,1,0,0,1.27
PHerc1218,18834,11,20290749,as-is,8362.65039062,48298.4804688,0,0,0,1.27
PHerc1218,18834,11,20290749,no-division,3093.65039062,3493.48046875,1,0,0,1.22
PHerc1218,18834,12,20291749,as-is,7085.68359375,33262.7890625,0,0,0,1.27
PHerc1218,18834,12,20291749,no-division,3012.68359375,3607.78808594,1,0,0,1.27
PHerc1218,18834,13,20292749,as-is,7741.8125,42745.9179688,0,0,0,1.32
PHerc1218,18834,13,20292749,no-division,3036.8125,3624.91796875,1,0,0,1.22
PHerc1218,18834,14,20293749,as-is,8231.16699219,44900.3125,0,0,0,1.27
PHerc1218,18834,14,20293749,no-division,3065.16699219,3650.31103516,1,0,0,1.27
PHerc1218,18834,15,20294749,as-is,7493.15234375,34243.8203125,0,0,0,1.32
PHerc1218,18834,15,20294749,no-division,3053.15234375,3662.8203125,1,0,0,1.22
PHerc1218,18834,16,20295749,as-is,7020.5625,32081.6386719,0,0,0,1.22
PHerc1218,18834,16,20295749,no-division,2995.5625,3646.63867188,1,0,0,1.22
PHerc1218,18834,17,20296749,as-is,9478.76171875,58406.4921875,0,0,0,1.32
PHerc1218,18834,17,20296749,no-division,3092.76220703,3689.49023438,1,0,0,1.17
PHerc1218,18834,18,20297749,as-is,7791.87109375,35631.7109375,0,0,0,1.22
PHerc1218,18834,18,20297749,no-division,3000.87109375,3620.70898438,1,0,0,1.17
PHerc1218,18834,19,20298749,as-is,8947.18359375,49853.71875,0,0,0,1.27
PHerc1218,18834,19,20298749,no-division,3011.18408203,3623.72119141,1,0,0,1.22
PHerc1218,19604,0,20280519,as-is,4110.90039062,-14479.4306641,0,0,0,1.22
PHerc1218,19604,0,20280519,no-division,3021.90039062,3678.56933594,1,0,0,1.22
PHerc1218,19604,1,20281519,as-is,4627.46191406,-18936.9628906,0,0,0,1.27
PHerc1218,19604,1,20281519,no-division,3140.4621582,3665.03710938,1,0,0,1.22
PHerc1218,19604,2,20282519,as-is,4291.53613281,-23183.1152344,0,0,0,1.27
PHerc1218,19604,2,20282519,no-division,3036.53613281,3684.88476562,1,0,0,1.22
PHerc1218,19604,3,20283519,as-is,4508.01904297,-18795.1640625,0,0,0,1.22
PHerc1218,19604,3,20283519,no-division,2989.01904297,3654.83642578,1,0,0,1.22
PHerc1218,19604,4,20284519,as-is,4205.99023438,-17140.8359375,0,0,0,1.27
PHerc1218,19604,4,20284519,no-division,3267.99023438,3653.1640625,1,0,0,1.17
PHerc1218,19604,5,20285519,as-is,4058.05175781,-14879.4375,0,0,0,1.22
PHerc1218,19604,5,20285519,no-division,2993.05175781,3657.5625,1,0,0,1.22
PHerc1218,19604,6,20286519,as-is,4085.85253906,-19175.8242188,0,0,0,1.22
PHerc1218,19604,6,20286519,no-division,2901.85229492,3628.17626953,1,0,0,1.27
PHerc1218,19604,7,20287519,as-is,4235.44824219,-21076.1835938,0,0,0,1.22
PHerc1218,19604,7,20287519,no-division,2869.44824219,3585.81738281,1,0,0,1.22
PHerc1218,19604,8,20288519,as-is,4240.4453125,-15046.1855469,0,0,0,1.22
PHerc1218,19604,8,20288519,no-division,2894.4453125,3611.81494141,1,0,0,1.22
PHerc1218,19604,9,20289519,as-is,4469.52294922,-17344.171875,0,0,0,1.22
PHerc1218,19604,9,20289519,no-division,2996.52294922,3664.82910156,1,0,0,1.22
PHerc1218,19604,10,20290519,as-is,4145.20214844,-14369.4814453,0,0,0,1.22
PHerc1218,19604,10,20290519,no-division,3061.2019043,3667.51855469,1,0,0,1.22
PHerc1218,19604,11,20291519,as-is,4399.35742188,-16172.7539062,0,0,0,1.22
PHerc1218,19604,11,20291519,no-division,3660.35742188,3761.24658203,1,0,0,1.22
PHerc1218,19604,12,20292519,as-is,4059.99804688,-20274.7304688,0,0,0,1.22
PHerc1218,19604,12,20292519,no-division,3266.99804688,3648.26855469,1,0,0,1.22
PHerc1218,19604,13,20293519,as-is,4145.90429688,-20268.7519531,0,0,0,1.22
PHerc1218,19604,13,20293519,no-division,3103.90429688,3642.24853516,1,0,0,1.22
PHerc1218,19604,14,20294519,as-is,4270.18701172,-22549.7910156,0,0,0,1.22
PHerc1218,19604,14,20294519,no-division,2840.18701172,3587.20849609,1,0,0,1.22
PHerc1218,19604,15,20295519,as-is,4359.05810547,-24362.6523438,0,0,0,1.22
PHerc1218,19604,15,20295519,no-division,3103.05810547,3644.34863281,1,0,0,1.22
PHerc1218,19604,16,20296519,as-is,4131.24316406,-18953.2929688,0,0,0,1.22
PHerc1218,19604,16,20296519,no-division,2880.24316406,3576.70654297,1,0,0,1.22
PHerc1218,19604,17,20297519,as-is,4061.35791016,-18446.5703125,0,0,0,1.22
PHerc1218,19604,17,20297519,no-division,2959.35791016,3640.42919922,1,0,0,1.22
PHerc1218,19604,18,20298519,as-is,4087.60644531,-16232.2539062,0,0,0,1.27
PHerc1218,19604,18,20298519,no-division,3101.60620117,3636.74560547,1,0,0,1.22
PHerc1218,19604,19,20299519,as-is,4303.97558594,-19306.7265625,0,0,0,1.22
PHerc1218,19604,19,20299519,no-division,3019.97558594,3684.27246094,1,0,0,1.22
PHerc1218,20374,0,20281289,as-is,3323.11791992,3517.44384766,1,0,0,1.22
PHerc1218,20374,0,20281289,no-division,3599.11791992,3509.44384766,1,0,0,1.22
PHerc1218,20374,1,20282289,as-is,3293.234375,3515.08618164,1,0,0,1.27
PHerc1218,20374,1,20282289,no-division,3633.234375,3504.08618164,1,0,0,1.22
PHerc1218,20374,2,20283289,as-is,3262.69140625,3525.70605469,1,0,0,1.22
PHerc1218,20374,2,20283289,no-division,3175.69140625,3481.70605469,1,0,0,1.22
PHerc1218,20374,3,20284289,as-is,3294.76318359,3529.82202148,1,0,0,1.17
PHerc1218,20374,3,20284289,no-division,3179.76318359,3480.82202148,1,0,0,1.22
PHerc1218,20374,4,20285289,as-is,3265.96972656,3535.77905273,1,0,0,1.22
PHerc1218,20374,4,20285289,no-division,3196.96972656,3497.77905273,1,0,0,1.22
PHerc1218,20374,5,20286289,as-is,3361.94506836,3512.54077148,1,0,0,1.22
PHerc1218,20374,5,20286289,no-division,3182.94506836,3487.54077148,1,0,0,1.27
PHerc1218,20374,6,20287289,as-is,3565.45166016,3511.83081055,1,0,0,1.22
PHerc1218,20374,6,20287289,no-division,3187.45166016,3489.83081055,1,0,0,1.17
PHerc1218,20374,7,20288289,as-is,3335.57397461,3519.64428711,1,0,0,1.22
PHerc1218,20374,7,20288289,no-division,3181.57397461,3501.64428711,1,0,0,1.22
PHerc1218,20374,8,20289289,as-is,3335.46435547,3513.54174805,1,0,0,1.22
PHerc1218,20374,8,20289289,no-division,3197.46435547,3504.54174805,1,0,0,1.22
PHerc1218,20374,9,20290289,as-is,3288.65356445,3517.65966797,1,0,0,1.22
PHerc1218,20374,9,20290289,no-division,3183.65356445,3484.65966797,1,0,0,1.22
PHerc1218,20374,10,20291289,as-is,3547.33642578,3497.67675781,1,0,0,1.27
PHerc1218,20374,10,20291289,no-division,3562.33642578,3486.67675781,1,0,0,1.27
PHerc1218,20374,11,20292289,as-is,3270.81542969,3515.61450195,1,0,0,1.27
PHerc1218,20374,11,20292289,no-division,3207.81542969,3484.61450195,1,0,0,1.22
