scroll,z,variant,seed,role,x,y,width,height,inside,capped,guard,seconds
PHerc0826,14330,no-division,14337,spread,5116.62,4456.08,8169.0,8169.0,1,0,0,1.22
PHerc0826,14330,no-division,137786,spread,4892.47,4440.21,8169.0,8169.0,1,0,0,1.22
PHerc0826,14948,as-is,20275863,position,4859.47,-7824.36,8169.0,8169.0,0,0,0,1.22
PHerc0826,14948,no-division,20275863,position,5095.47,4103.64,8169.0,8169.0,1,0,0,1.22
PHerc0826,14948,no-division,14955,spread,5081.26,4094.19,8169.0,8169.0,1,0,0,1.22
PHerc0826,14948,no-division,138404,spread,5086.78,4105.99,8169.0,8169.0,1,0,0,1.22
PHerc0826,15566,as-is,20276481,position,7226.16,-25491.61,8169.0,8169.0,0,0,0,1.27
PHerc0826,15566,no-division,20276481,position,5472.16,4084.39,8169.0,8169.0,1,0,0,1.22
PHerc0826,15566,no-division,15573,spread,5538.22,4039.31,8169.0,8169.0,1,0,0,1.22
PHerc0826,15566,no-division,139022,spread,4571.53,3700.76,8169.0,8169.0,1,0,0,1.22
PHerc0846A,1121,as-is,20262036,position,4671.36,-364.33,7726.0,7726.0,0,0,0,1.22
PHerc0846A,1121,no-division,20262036,position,1431.36,3298.67,7726.0,7726.0,1,0,0,1.22
PHerc0846A,1121,no-division,1128,spread,3034.36,3020.06,7726.0,7726.0,1,0,0,1.22
PHerc0846A,1121,no-division,124577,spread,3550.75,3248.54,7726.0,7726.0,1,0,0,1.22
PHerc0846A,1633,as-is,20262548,position,-90982.52,-4187525.75,7726.0,7726.0,0,0,0,2.52
PHerc0846A,1633,no-division,20262548,position,2769.48,5243.32,7726.0,7726.0,1,0,0,1.17
PHerc0846A,1633,no-division,1640,spread,3162.48,5200.15,7726.0,7726.0,1,0,0,1.22
PHerc0846A,1633,no-division,125089,spread,3319.23,5400.9,7726.0,7726.0,1,0,0,1.22
PHerc0846A,2145,as-is,20263060,position,3423.52,3196.63,7726.0,7726.0,1,0,0,1.22
PHerc0846A,2145,no-division,20263060,position,2784.52,4192.63,7726.0,7726.0,1,0,0,1.22
PHerc0846A,2145,no-division,2152,spread,3748.89,3873.57,7726.0,7726.0,1,0,0,1.22
PHerc0846A,2145,no-division,125601,spread,3950.9,3935.06,7726.0,7726.0,1,0,0,1.22
PHerc0846A,2657,as-is,20263572,position,3356.33,3823.84,7726.0,7726.0,1,0,0,1.22
PHerc0846A,2657,no-division,20263572,position,3674.33,3913.84,7726.0,7726.0,1,0,0,1.22
PHerc0846A,2657,no-division,2664,spread,3339.7,3915.09,7726.0,7726.0,1,0,0,1.22
PHerc0846A,2657,no-division,126113,spread,3466.77,3902.64,7726.0,7726.0,1,0,0,1.22
PHerc0846A,3169,as-is,20264084,position,3668.5,3892.17,7726.0,7726.0,1,0,0,1.22
PHerc0846A,3169,no-division,20264084,position,3678.5,3912.17,7726.0,7726.0,1,0,0,1.22
PHerc0846A,3169,no-division,3176,spread,3687.62,3899.94,7726.0,7726.0,1,0,0,1.22
PHerc0846A,3169,no-division,126625,spread,3737.25,3858.7,7726.0,7726.0,1,0,0,1.22
PHerc0846A,3681,as-is,20264596,position,3568.13,3890.64,7726.0,7726.0,1,0,0,1.22
PHerc0846A,3681,no-division,20264596,position,3571.13,3900.64,7726.0,7726.0,1,0,0,1.22
PHerc0846A,3681,no-division,3688,spread,3573.02,3912.49,7726.0,7726.0,1,0,0,1.27
PHerc0846A,3681,no-division,127137,spread,3567.98,3917.0,7726.0,7726.0,1,0,0,1.22
PHerc0846A,4193,as-is,20265108,position,3432.41,3921.77,7726.0,7726.0,1,0,0,1.22
PHerc0846A,4193,no-division,20265108,position,3858.41,3804.77,7726.0,7726.0,1,0,0,1.22
PHerc0846A,4193,no-division,4200,spread,3828.41,3818.03,7726.0,7726.0,1,0,0,1.22
PHerc0846A,4193,no-division,127649,spread,3841.42,3806.37,7726.0,7726.0,1,0,0,1.22
PHerc0846A,4705,as-is,20265620,position,6332.08,17409.79,7726.0,7726.0,0,0,0,1.22
PHerc0846A,4705,no-division,20265620,position,3438.08,4213.79,7726.0,7726.0,1,0,0,1.22
PHerc0846A,4705,no-division,4712,spread,3796.5,3887.87,7726.0,7726.0,1,0,0,1.22
PHerc0846A,4705,no-division,128161,spread,3627.94,3966.18,7726.0,7726.0,1,0,0,1.22
PHerc0846A,5217,as-is,20266132,position,-19389.83,-120854.56,7726.0,7726.0,0,0,0,1.62
PHerc0846A,5217,no-division,20266132,position,3132.17,4153.44,7726.0,7726.0,1,0,0,1.22
PHerc0846A,5217,no-division,5224,spread,3197.14,4172.34,7726.0,7726.0,1,0,0,1.22
PHerc0846A,5217,no-division,128673,spread,3859.9,4570.66,7726.0,7726.0,1,0,0,1.22
PHerc0846A,5729,as-is,20266644,position,5183.86,12814.16,7726.0,7726.0,0,0,0,1.22
PHerc0846A,5729,no-division,20266644,position,3389.86,4082.16,7726.0,7726.0,1,0,0,1.22
PHerc0846A,5729,no-division,5736,spread,3398.03,4046.44,7726.0,7726.0,1,0,0,1.22
PHerc0846A,5729,no-division,129185,spread,3428.9,4028.92,7726.0,7726.0,1,0,0,1.22
PHerc0846A,6241,as-is,20267156,position,4664.28,10295.99,7726.0,7726.0,0,0,0,1.22
PHerc0846A,6241,no-division,20267156,position,3752.28,3876.99,7726.0,7726.0,1,0,0,1.22
PHerc0846A,6241,no-division,6248,spread,3782.0,4246.4,7726.0,7726.0,1,0,0,1.22
PHerc0846A,6241,no-division,129697,spread,3756.4,4242.46,7726.0,7726.0,1,0,0,1.22
PHerc0846A,6753,as-is,20267668,position,-444988.22,-1855853.5,7726.0,7726.0,0,0,0,2.37
PHerc0846A,6753,no-division,20267668,position,3734.78,4001.49,7726.0,7726.0,1,0,0,1.22
PHerc0846A,6753,no-division,6760,spread,3813.59,4209.06,7726.0,7726.0,1,0,0,1.22
PHerc0846A,6753,no-division,130209,spread,3820.84,4010.34,7726.0,7726.0,1,0,0,1.22
PHerc0846A,7265,as-is,20268180,position,-225082.09,-1368284.5,7726.0,7726.0,0,0,0,2.42
PHerc0846A,7265,no-division,20268180,position,4055.9,4410.48,7726.0,7726.0,1,0,0,1.22
PHerc0846A,7265,no-division,7272,spread,3906.42,4371.65,7726.0,7726.0,1,0,0,1.22
PHerc0846A,7265,no-division,130721,spread,3620.06,4356.25,7726.0,7726.0,1,0,0,1.22
PHerc0846A,7777,as-is,20268692,position,6792.23,27509.25,7726.0,7726.0,0,0,0,1.22
PHerc0846A,7777,no-division,20268692,position,3801.23,4132.25,7726.0,7726.0,1,0,0,1.22
PHerc0846A,7777,no-division,7784,spread,3811.82,4148.09,7726.0,7726.0,1,0,0,1.22
PHerc0846A,7777,no-division,131233,spread,3802.28,4149.45,7726.0,7726.0,1,0,0,1.17
PHerc0846A,8289,as-is,20269204,position,4817.74,16171.6,7726.0,7726.0,0,0,0,1.22
PHerc0846A,8289,no-division,20269204,position,3237.74,3837.6,7726.0,7726.0,1,0,0,1.22
PHerc0846A,8289,no-division,8296,spread,3267.23,3893.91,7726.0,7726.0,1,0,0,1.22
PHerc0846A,8289,no-division,131745,spread,3230.58,3758.7,7726.0,7726.0,1,0,0,1.22
PHerc0846A,8801,as-is,20269716,position,3934.94,10879.74,7726.0,7726.0,0,0,0,1.22
PHerc0846A,8801,no-division,20269716,position,4280.94,3831.74,7726.0,7726.0,1,0,0,1.22
PHerc0846A,8801,no-division,8808,spread,3974.09,3663.3,7726.0,7726.0,1,0,0,1.27
PHerc0846A,8801,no-division,132257,spread,4415.62,3681.38,7726.0,7726.0,1,0,0,1.22
PHerc0846A,9313,as-is,20270228,position,4086.01,12659.65,7726.0,7726.0,0,0,0,1.22
PHerc0846A,9313,no-division,20270228,position,4378.01,3674.65,7726.0,7726.0,1,0,0,1.22
PHerc0846A,9313,no-division,9320,spread,3977.88,3715.07,7726.0,7726.0,1,0,0,1.22
PHerc0846A,9313,no-division,132769,spread,4478.9,3662.06,7726.0,7726.0,1,0,0,1.22
PHerc0846A,9825,as-is,20270740,position,4314.8,12901.11,7726.0,7726.0,0,0,0,1.22
PHerc0846A,9825,no-division,20270740,position,3888.8,3480.11,7726.0,7726.0,1,0,0,1.22
PHerc0846A,9825,no-division,9832,spread,4690.07,3937.64,7726.0,7726.0,1,0,0,1.22
PHerc0846A,9825,no-division,133281,spread,3925.59,3389.89,7726.0,7726.0,1,0,0,1.22
PHerc0846A,10337,as-is,20271252,position,4504.76,16405.47,7726.0,7726.0,0,0,0,1.22
PHerc0846A,10337,no-division,20271252,position,2713.76,3640.47,7726.0,7726.0,1,0,0,1.22
PHerc0846A,10337,no-division,10344,spread,2946.32,3491.6,7726.0,7726.0,1,0,0,1.22
PHerc0846A,10337,no-division,133793,spread,2723.01,3679.97,7726.0,7726.0,1,0,0,1.22
PHerc0846A,10849,as-is,20271764,position,1900.6,-27491.67,7726.0,7726.0,0,0,0,1.22
PHerc0846A,10849,no-division,20271764,position,3586.6,3891.33,7726.0,7726.0,1,0,0,1.22
PHerc0846A,10849,no-division,10856,spread,4283.45,3500.44,7726.0,7726.0,1,0,0,1.22
PHerc0846A,10849,no-division,134305,spread,4155.63,3403.88,7726.0,7726.0,1,0,0,1.22
PHerc0846A,11361,as-is,20272276,position,-11065.89,-146958.34,7726.0,7726.0,0,0,0,1.57
PHerc0846A,11361,no-division,20272276,position,4131.11,3568.66,7726.0,7726.0,1,0,0,1.22
PHerc0846A,11361,no-division,11368,spread,3937.17,3522.42,7726.0,7726.0,1,0,0,1.22
PHerc0846A,11361,no-division,134817,spread,3893.26,3649.94,7726.0,7726.0,1,0,0,1.22
PHerc0846A,11873,as-is,20272788,position,-2418.3,-52449.06,7726.0,7726.0,0,0,0,1.37
PHerc0846A,11873,no-division,20272788,position,5283.7,3510.94,7726.0,7726.0,1,0,0,1.22
PHerc0846A,11873,no-division,11880,spread,5303.77,3510.17,7726.0,7726.0,1,0,0,1.22
PHerc0846A,11873,no-division,135329,spread,3169.04,3825.09,7726.0,7726.0,1,0,0,1.22
PHerc0846A,12385,as-is,20273300,position,1892.61,-20048.36,7726.0,7726.0,0,0,0,1.22
PHerc0846A,12385,no-division,20273300,position,5568.61,3636.64,7726.0,7726.0,1,0,0,1.22
PHerc0846A,12385,no-division,12392,spread,2336.11,3751.01,7726.0,7726.0,1,0,0,1.22
PHerc0846A,12385,no-division,135841,spread,4337.37,3494.49,7726.0,7726.0,1,0,0,1.22
PHerc0846A,12897,as-is,20273812,position,2803.53,-10495.38,7726.0,7726.0,0,0,0,1.22
PHerc0846A,12897,no-division,20273812,position,4648.54,3577.62,7726.0,7726.0,1,0,0,1.22
PHerc0846A,12897,no-division,12904,spread,4616.0,3375.03,7726.0,7726.0,1,0,0,1.22
PHerc0846A,12897,no-division,136353,spread,4513.04,3545.91,7726.0,7726.0,1,0,0,1.22
PHerc0846B,1114,as-is,20262029,position,-1066.07,-85390.2,7859.0,7859.0,0,0,0,1.27
PHerc0846B,1114,no-division,20262029,position,1878.93,4851.81,7859.0,7859.0,1,0,0,1.22
PHerc0846B,1114,no-division,1121,spread,1849.57,4868.42,7859.0,7859.0,1,0,0,1.22
PHerc0846B,1114,no-division,124570,spread,1854.09,4883.1,7859.0,7859.0,1,0,0,1.22
PHerc0846B,1622,as-is,20262537,position,2521.45,-58.02,7859.0,7859.0,0,0,0,1.22
PHerc0846B,1622,no-division,20262537,position,1952.45,4735.98,7859.0,7859.0,1,0,0,1.22
PHerc0846B,1622,no-division,1629,spread,3042.28,4252.1,7859.0,7859.0,1,0,0,1.22
PHerc0846B,1622,no-division,125078,spread,1953.14,4736.23,7859.0,7859.0,1,0,0,1.22
PHerc0846B,2131,as-is,20263046,position,2337.8,-966.21,7859.0,7859.0,0,0,0,1.22
PHerc0846B,2131,no-division,20263046,position,3987.8,4423.79,7859.0,7859.0,1,0,0,1.22
PHerc0846B,2131,no-division,2138,spread,4015.17,4482.48,7859.0,7859.0,1,0,0,1.22
PHerc0846B,2131,no-division,125587,spread,4160.18,4370.27,7859.0,7859.0,1,0,0,1.22
PHerc0846B,2639,as-is,20263554,position,1776.09,-4475.98,7859.0,7859.0,0,0,0,1.22
PHerc0846B,2639,no-division,20263554,position,3282.09,4273.02,7859.0,7859.0,1,0,0,1.22
PHerc0846B,2639,no-division,2646,spread,4180.99,4723.26,7859.0,7859.0,1,0,0,1.22
PHerc0846B,2639,no-division,126095,spread,3270.56,4322.26,7859.0,7859.0,1,0,0,1.22
PHerc0846B,3148,as-is,20264063,position,-91441.84,-416230.59,7859.0,7859.0,0,0,0,2.22
PHerc0846B,3148,no-division,20264063,position,4973.16,4222.4,7859.0,7859.0,1,0,0,1.22
PHerc0846B,3148,no-division,3155,spread,4011.07,4507.24,7859.0,7859.0,1,0,0,1.22
PHerc0846B,3148,no-division,126604,spread,5000.88,4257.29,7859.0,7859.0,1,0,0,1.22
PHerc0846B,3657,as-is,20264572,position,-5449.16,-46203.45,7859.0,7859.0,0,0,0,1.42
PHerc0846B,3657,no-division,20264572,position,3891.84,4226.55,7859.0,7859.0,1,0,0,1.22
PHerc0846B,3657,no-division,3664,spread,4992.6,4111.31,7859.0,7859.0,1,0,0,1.22
PHerc0846B,3657,no-division,127113,spread,3813.05,4239.56,7859.0,7859.0,1,0,0,1.27
PHerc0846B,4165,as-is,20265080,position,-146090.27,-1053261.25,7859.0,7859.0,0,0,0,2.47
PHerc0846B,4165,no-division,20265080,position,3275.73,3742.72,7859.0,7859.0,1,0,0,1.22
PHerc0846B,4165,no-division,4172,spread,2169.63,4073.68,7859.0,7859.0,1,0,0,1.22
PHerc0846B,4165,no-division,127621,spread,3842.18,4330.72,7859.0,7859.0,1,0,0,1.22
PHerc0846B,4674,as-is,20265589,position,1799.2,-5122.36,7859.0,7859.0,0,0,0,1.22
PHerc0846B,4674,no-division,20265589,position,2234.2,4022.64,7859.0,7859.0,1,0,0,1.22
PHerc0846B,4674,no-division,4681,spread,2403.26,4177.35,7859.0,7859.0,1,0,0,1.22
PHerc0846B,4674,no-division,128130,spread,3219.38,3940.87,7859.0,7859.0,1,0,0,1.22
PHerc0846B,5182,as-is,20266097,position,-2017.87,-23747.5,7859.0,7859.0,0,0,0,1.32
PHerc0846B,5182,no-division,20266097,position,3465.13,3742.5,7859.0,7859.0,1,0,0,1.22
PHerc0846B,5182,no-division,5189,spread,3433.29,3770.37,7859.0,7859.0,1,0,0,1.22
PHerc0846B,5182,no-division,128638,spread,3331.44,3740.16,7859.0,7859.0,1,0,0,1.22
PHerc0846B,5691,as-is,20266606,position,2267.39,-2153.92,7859.0,7859.0,0,0,0,1.22
PHerc0846B,5691,no-division,20266606,position,2300.39,3943.08,7859.0,7859.0,1,0,0,1.22
PHerc0846B,5691,no-division,5698,spread,2264.59,3941.95,7859.0,7859.0,1,0,0,1.22
PHerc0846B,5691,no-division,129147,spread,3245.57,3608.13,7859.0,7859.0,1,0,0,1.22
PHerc0846B,6200,as-is,20267115,position,1995.45,-3216.09,7859.0,7859.0,0,0,0,1.22
PHerc0846B,6200,no-division,20267115,position,3451.45,3597.91,7859.0,7859.0,1,0,0,1.22
PHerc0846B,6200,no-division,6207,spread,3682.5,4295.87,7859.0,7859.0,1,0,0,1.22
PHerc0846B,6200,no-division,129656,spread,3164.78,3372.61,7859.0,7859.0,1,0,0,1.22
PHerc0846B,6708,as-is,20267623,position,1921.71,-3434.09,7859.0,7859.0,0,0,0,1.22
PHerc0846B,6708,no-division,20267623,position,3654.71,4262.91,7859.0,7859.0,1,0,0,1.22
PHerc0846B,6708,no-division,6715,spread,3196.82,3535.57,7859.0,7859.0,1,0,0,1.22
PHerc0846B,6708,no-division,130164,spread,4687.56,4442.01,7859.0,7859.0,1,0,0,1.22
PHerc0846B,7217,as-is,20268132,position,1759.25,-5204.93,7859.0,7859.0,0,0,0,1.22
PHerc0846B,7217,no-division,20268132,position,4096.25,4176.07,7859.0,7859.0,1,0,0,1.22
PHerc0846B,7217,no-division,7224,spread,4379.83,4116.17,7859.0,7859.0,1,0,0,1.22
PHerc0846B,7217,no-division,130673,spread,3545.59,4167.34,7859.0,7859.0,1,0,0,1.22
PHerc0846B,7725,as-is,20268640,position,1586.01,-3708.54,7859.0,7859.0,0,0,0,1.22
PHerc0846B,7725,no-division,20268640,position,3746.01,4028.46,7859.0,7859.0,1,0,0,1.22
PHerc0846B,7725,no-division,7732,spread,3811.08,4185.21,7859.0,7859.0,1,0,0,1.22
PHerc0846B,7725,no-division,131181,spread,3767.38,4059.43,7859.0,7859.0,1,0,0,1.22
PHerc0846B,8234,as-is,20269149,position,996.92,-5206.73,7859.0,7859.0,0,0,0,1.22
PHerc0846B,8234,no-division,20269149,position,3856.92,4071.27,7859.0,7859.0,1,0,0,1.22
PHerc0846B,8234,no-division,8241,spread,3831.67,3872.1,7859.0,7859.0,1,0,0,1.22
PHerc0846B,8234,no-division,131690,spread,3845.86,3800.54,7859.0,7859.0,1,0,0,1.22
PHerc0846B,8743,as-is,20269658,position,3082.01,10503.38,7859.0,7859.0,0,0,0,1.22
PHerc0846B,8743,no-division,20269658,position,3422.01,3953.38,7859.0,7859.0,1,0,0,1.22
PHerc0846B,8743,no-division,8750,spread,3340.6,3831.28,7859.0,7859.0,1,0,0,1.22
PHerc0846B,8743,no-division,132199,spread,3366.15,3802.85,7859.0,7859.0,1,0,0,1.22
PHerc0846B,9251,as-is,20270166,position,3781.15,14371.48,7859.0,7859.0,0,0,0,1.22
PHerc0846B,9251,no-division,20270166,position,4469.15,3696.48,7859.0,7859.0,1,0,0,1.22
PHerc0846B,9251,no-division,9258,spread,4011.37,3971.05,7859.0,7859.0,1,0,0,1.22
PHerc0846B,9251,no-division,132707,spread,3693.89,4063.03,7859.0,7859.0,1,0,0,1.22
PHerc0846B,9760,as-is,20270675,position,3429.25,-4619.91,7859.0,7859.0,0,0,0,1.22
PHerc0846B,9760,no-division,20270675,position,3439.25,3829.09,7859.0,7859.0,1,0,0,1.22
PHerc0846B,9760,no-division,9767,spread,3731.54,4189.92,7859.0,7859.0,1,0,0,1.22
PHerc0846B,9760,no-division,133216,spread,3664.25,4058.28,7859.0,7859.0,1,0,0,1.22
PHerc0846B,10268,as-is,20271183,position,6433.04,20785.87,7859.0,7859.0,0,0,0,1.27
PHerc0846B,10268,no-division,20271183,position,4124.04,4231.87,7859.0,7859.0,1,0,0,1.22
PHerc0846B,10268,no-division,10275,spread,3611.59,4093.21,7859.0,7859.0,1,0,0,1.22
PHerc0846B,10268,no-division,133724,spread,4072.74,4238.94,7859.0,7859.0,1,0,0,1.22
PHerc0846B,10777,as-is,20271692,position,3196.75,-5434.15,7859.0,7859.0,0,0,0,1.27
PHerc0846B,10777,no-division,20271692,position,4022.75,4037.85,7859.0,7859.0,1,0,0,1.22
PHerc0846B,10777,no-division,10784,spread,3999.57,4033.37,7859.0,7859.0,1,0,0,1.22
PHerc0846B,10777,no-division,134233,spread,4018.71,4016.82,7859.0,7859.0,1,0,0,1.22
PHerc0846B,11286,as-is,20272201,position,6129.74,37777.78,7859.0,7859.0,0,0,0,1.27
PHerc0846B,11286,no-division,20272201,position,3744.74,4036.78,7859.0,7859.0,1,0,0,1.22
PHerc0846B,11286,no-division,11293,spread,3607.37,4042.15,7859.0,7859.0,1,0,0,1.22
PHerc0846B,11286,no-division,134742,spread,3672.54,4043.38,7859.0,7859.0,1,0,0,1.22
PHerc0846B,11794,as-is,20272709,position,4115.54,4479.36,7859.0,7859.0,1,0,0,1.22
PHerc0846B,11794,no-division,20272709,position,3344.54,4219.36,7859.0,7859.0,1,0,0,1.22
PHerc0846B,11794,no-division,11801,spread,3350.41,4195.15,7859.0,7859.0,1,0,0,1.22
PHerc0846B,11794,no-division,135250,spread,4466.52,3866.16,7859.0,7859.0,1,0,0,1.22
PHerc0846B,12303,as-is,20273218,position,4047.01,4041.55,7859.0,7859.0,1,0,0,1.22
PHerc0846B,12303,no-division,20273218,position,4041.01,4048.55,7859.0,7859.0,1,0,0,1.22
PHerc0846B,12303,no-division,12310,spread,4122.45,4047.41,7859.0,7859.0,1,0,0,1.22
PHerc0846B,12303,no-division,135759,spread,4076.4,4062.15,7859.0,7859.0,1,0,0,1.22
PHerc0846B,12811,as-is,20273726,position,3774.14,4509.85,7859.0,7859.0,1,0,0,1.22
PHerc0846B,12811,no-division,20273726,position,4255.14,4134.85,7859.0,7859.0,1,0,0,1.22
PHerc0846B,12811,no-division,12818,spread,4176.88,4172.78,7859.0,7859.0,1,0,0,1.22
PHerc0846B,12811,no-division,136267,spread,4036.12,4209.56,7859.0,7859.0,1,0,0,1.22
PHerc1203,1518,as-is,20262433,position,1751123.5,2396483.75,6844.0,6844.0,0,0,0,1.92
PHerc1203,1518,no-division,20262433,position,3730.48,747.79,6844.0,6844.0,1,0,0,1.22
PHerc1203,1518,no-division,1525,spread,3551.37,672.97,6844.0,6844.0,1,0,0,1.22
PHerc1203,1518,no-division,124974,spread,5771.21,3265.45,6844.0,6844.0,1,0,0,1.22
PHerc1203,2211,as-is,20263126,position,3399.96,3026.53,6844.0,6844.0,1,0,0,1.22
PHerc1203,2211,no-division,20263126,position,3385.96,2997.53,6844.0,6844.0,1,0,0,1.22
PHerc1203,2211,no-division,2218,spread,3488.91,2939.86,6844.0,6844.0,1,0,0,1.22
PHerc1203,2211,no-division,125667,spread,3447.74,2989.34,6844.0,6844.0,1,0,0,1.37
PHerc1203,2904,as-is,20263819,position,3570.45,3120.48,6844.0,6844.0,1,0,0,1.22
PHerc1203,2904,no-division,20263819,position,3543.45,3188.48,6844.0,6844.0,1,0,0,1.22
PHerc1203,2904,no-division,2911,spread,3521.87,3128.28,6844.0,6844.0,1,0,0,1.22
PHerc1203,2904,no-division,126360,spread,3516.8,3174.02,6844.0,6844.0,1,0,0,1.23
PHerc1203,3597,as-is,20264512,position,3242.21,3385.3,6844.0,6844.0,1,0,0,1.22
PHerc1203,3597,no-division,20264512,position,3242.21,3386.3,6844.0,6844.0,1,0,0,1.27
PHerc1203,3597,no-division,3604,spread,3333.89,3579.88,6844.0,6844.0,1,0,0,1.22
PHerc1203,3597,no-division,127053,spread,3170.63,3265.44,6844.0,6844.0,1,0,0,1.22
PHerc1203,4290,as-is,20265205,position,3310.61,3184.1,6844.0,6844.0,1,0,0,1.22
PHerc1203,4290,no-division,20265205,position,3292.61,3179.1,6844.0,6844.0,1,0,0,1.22
PHerc1203,4290,no-division,4297,spread,3312.32,3205.9,6844.0,6844.0,1,0,0,1.22
PHerc1203,4290,no-division,127746,spread,3298.49,3150.96,6844.0,6844.0,1,0,0,1.22
PHerc1203,4983,as-is,20265898,position,-32709.73,80660.88,6844.0,6844.0,0,0,0,1.43
PHerc1203,4983,no-division,20265898,position,3689.27,3422.87,6844.0,6844.0,1,0,0,1.22
PHerc1203,4983,no-division,4990,spread,3635.04,3378.58,6844.0,6844.0,1,0,0,1.22
PHerc1203,4983,no-division,128439,spread,2581.09,3156.59,6844.0,6844.0,1,0,0,1.22
PHerc1203,5676,as-is,20266591,position,-188966.12,548085.5,6844.0,6844.0,0,0,0,2.12
PHerc1203,5676,no-division,20266591,position,3237.87,3420.52,6844.0,6844.0,1,0,0,1.22
PHerc1203,5676,no-division,5683,spread,3085.26,3333.37,6844.0,6844.0,1,0,0,1.22
PHerc1203,5676,no-division,129132,spread,3262.8,3442.01,6844.0,6844.0,1,0,0,1.22
PHerc1203,6369,as-is,20267284,position,2585.48,8341.09,6844.0,6844.0,0,0,0,1.22
PHerc1203,6369,no-division,20267284,position,3479.48,3619.09,6844.0,6844.0,1,0,0,1.22
PHerc1203,6369,no-division,6376,spread,3533.85,3614.05,6844.0,6844.0,1,0,0,1.22
PHerc1203,6369,no-division,129825,spread,3538.62,3553.08,6844.0,6844.0,1,0,0,1.22
PHerc1203,7062,as-is,20267977,position,2434.5,8825.78,6844.0,6844.0,0,0,0,1.22
PHerc1203,7062,no-division,20267977,position,3217.5,3693.78,6844.0,6844.0,1,0,0,1.22
PHerc1203,7062,no-division,7069,spread,3247.39,3673.17,6844.0,6844.0,1,0,0,1.22
PHerc1203,7062,no-division,130518,spread,3181.54,3750.53,6844.0,6844.0,1,0,0,1.22
PHerc1203,7755,as-is,20268670,position,2407.22,9319.06,6844.0,6844.0,0,0,0,1.22
PHerc1203,7755,no-division,20268670,position,2959.22,3686.06,6844.0,6844.0,1,0,0,1.22
PHerc1203,7755,no-division,7762,spread,2757.58,3649.12,6844.0,6844.0,1,0,0,1.17
PHerc1203,7755,no-division,131211,spread,2830.1,3627.61,6844.0,6844.0,1,0,0,1.17
PHerc1203,8448,as-is,20269363,position,2418.93,15132.69,6844.0,6844.0,0,0,0,1.22
PHerc1203,8448,no-division,20269363,position,3129.93,3648.69,6844.0,6844.0,1,0,0,1.22
PHerc1203,8448,no-division,8455,spread,3197.4,3697.41,6844.0,6844.0,1,0,0,1.22
PHerc1203,8448,no-division,131904,spread,3141.75,3710.65,6844.0,6844.0,1,0,0,1.22
PHerc1203,9141,as-is,20270056,position,3577.88,-1748.42,6844.0,6844.0,0,0,0,1.22
PHerc1203,9141,no-division,20270056,position,3039.88,3604.58,6844.0,6844.0,1,0,0,1.17
PHerc1203,9141,no-division,9148,spread,3058.54,3626.19,6844.0,6844.0,1,0,0,1.22
PHerc1203,9141,no-division,132597,spread,3182.64,3669.46,6844.0,6844.0,1,0,0,1.22
PHerc1203,9835,as-is,20270750,position,3579.5,357.05,6844.0,6844.0,1,0,0,1.22
PHerc1203,9835,no-division,20270750,position,2917.5,3729.05,6844.0,6844.0,1,0,0,1.22
PHerc1203,9835,no-division,9842,spread,2807.75,3702.78,6844.0,6844.0,1,0,0,1.27
PHerc1203,9835,no-division,133291,spread,2793.83,3692.1,6844.0,6844.0,1,0,0,1.22
PHerc1203,10528,as-is,20271443,position,4643.68,-396.71,6844.0,6844.0,0,0,0,1.22
PHerc1203,10528,no-division,20271443,position,3017.68,3720.29,6844.0,6844.0,1,0,0,1.22
PHerc1203,10528,no-division,10535,spread,2995.98,3689.45,6844.0,6844.0,1,0,0,1.22
PHerc1203,10528,no-division,133984,spread,3045.67,3756.89,6844.0,6844.0,1,0,0,1.22
PHerc1203,11221,as-is,20272136,position,2912.7,3325.0,6844.0,6844.0,1,0,0,1.22
PHerc1203,11221,no-division,20272136,position,2920.7,3321.0,6844.0,6844.0,1,0,0,1.22
PHerc1203,11221,no-division,11228,spread,2940.54,3415.05,6844.0,6844.0,1,0,0,1.22
PHerc1203,11221,no-division,134677,spread,2908.88,3458.83,6844.0,6844.0,1,0,0,1.22
PHerc1203,11914,as-is,20272829,position,3435.84,3230.05,6844.0,6844.0,1,0,0,1.22
PHerc1203,11914,no-division,20272829,position,3298.84,3116.05,6844.0,6844.0,1,0,0,1.22
PHerc1203,11914,no-division,11921,spread,3297.86,3109.45,6844.0,6844.0,1,0,0,1.22
PHerc1203,11914,no-division,135370,spread,3324.98,3088.87,6844.0,6844.0,1,0,0,1.22
PHerc1203,12607,as-is,20273522,position,3237.29,2913.71,6844.0,6844.0,1,0,0,1.22
PHerc1203,12607,no-division,20273522,position,3217.29,2847.71,6844.0,6844.0,1,0,0,1.22
PHerc1203,12607,no-division,12614,spread,3243.73,2867.43,6844.0,6844.0,1,0,0,1.22
PHerc1203,12607,no-division,136063,spread,3213.39,2902.93,6844.0,6844.0,1,0,0,1.22
PHerc1203,13300,as-is,20274215,position,3344.07,3090.42,6844.0,6844.0,1,0,0,1.22
PHerc1203,13300,no-division,20274215,position,3379.07,3089.42,6844.0,6844.0,1,0,0,1.22
PHerc1203,13300,no-division,13307,spread,3387.4,3018.68,6844.0,6844.0,1,0,0,1.22
PHerc1203,13300,no-division,136756,spread,3405.04,3076.11,6844.0,6844.0,1,0,0,1.22
