scroll,z,k,seed,p,x,y,inside,capped
PHerc1447,22112,2,20285027,1.0,4373.511461749942,3870.5022785478614,1,0
PHerc1447,22112,2,20285027,1.5,4662.511461749942,3991.5022785478614,1,0
PHerc1447,22112,2,20285027,2.0,4673.511461749942,4044.5022785478614,1,0
PHerc1447,22112,3,20286027,0.5,4172.863269802656,3786.639565590813,1,0
PHerc1447,22112,3,20286027,1.0,4153.863269802656,3849.6395655908127,1,0
PHerc1447,22112,3,20286027,1.5,3856.863269802656,3888.6395655908127,1,0
PHerc1447,22112,3,20286027,2.0,4943.863269802656,4803.639565590813,1,0
PHerc1447,22112,4,20287027,0.5,4250.567902245673,3806.731233032503,1,0
PHerc1447,22112,4,20287027,1.0,3989.5679022456734,3865.731233032503,1,0
PHerc1447,22112,4,20287027,1.5,4902.567902245673,3928.731233032503,1,0
PHerc1447,22112,4,20287027,2.0,4906.567902245673,3936.731233032503,1,0
PHerc1447,22112,5,20288027,0.5,4241.439451141026,3798.8799664331573,1,0
PHerc1447,22112,5,20288027,1.0,3908.4394511410264,3789.8799664331573,1,0
PHerc1447,22112,5,20288027,1.5,3636.4394511410264,3794.8799664331573,1,0
PHerc1447,22112,5,20288027,2.0,4340.439451141026,3907.8799664331573,1,0
PHerc1447,22112,6,20289027,0.5,4239.710042890349,3826.8205359073845,1,0
PHerc1447,22112,6,20289027,1.0,3927.7100428903486,3831.8205359073845,1,0
PHerc1447,22112,6,20289027,1.5,4755.710042890349,3927.8205359073845,1,0
PHerc1447,22112,6,20289027,2.0,4766.710042890349,4093.8205359073845,1,0
PHerc1447,22112,7,20290027,0.5,4166.787836727876,3801.367590101283,1,0
PHerc1447,22112,7,20290027,1.0,4330.787836727876,3874.367590101283,1,0
PHerc1447,22112,7,20290027,1.5,4461.787836727876,3901.367590101283,1,0
PHerc1447,22112,7,20290027,2.0,5138.787836727876,3773.367590101283,1,0
PHerc1447,22112,8,20291027,0.5,4221.877246571435,3824.767585474954,1,0
PHerc1447,22112,8,20291027,1.0,4291.877246571435,3869.767585474954,1,0
PHerc1447,22112,8,20291027,1.5,3962.8772465714346,3851.767585474954,1,0
PHerc1447,22112,8,20291027,2.0,3382.8772465714346,3836.767585474954,1,0
PHerc1447,22112,9,20292027,0.5,4211.921263970403,3812.877350301477,1,0
PHerc1447,22112,9,20292027,1.0,4346.921263970403,3880.8773503014763,1,0
PHerc1447,22112,9,20292027,1.5,3902.921263970403,3862.8773503014763,1,0
PHerc1447,22112,9,20292027,2.0,5191.921263970403,3761.8773503014763,1,0
PHerc1447,22112,10,20293027,0.5,4251.488526671659,3826.6267004069273,1,0
PHerc1447,22112,10,20293027,1.0,3828.488526671659,3865.626700406927,1,0
PHerc1447,22112,10,20293027,1.5,3821.488526671659,3868.626700406927,1,0
PHerc1447,22112,10,20293027,2.0,3822.488526671659,3878.626700406927,1,0
PHerc1447,22112,11,20294027,0.5,4187.081135442474,3787.5848652072013,1,0
PHerc1447,22112,11,20294027,1.0,4300.081135442474,3863.5848652072013,1,0
PHerc1447,22112,11,20294027,1.5,4504.081135442474,3882.584865207202,1,0
PHerc1447,22112,11,20294027,2.0,3313.081135442474,3762.584865207202,1,0
PHerc1447,22112,12,20295027,0.5,4271.275118621965,3808.6326443966263,1,0
PHerc1447,22112,12,20295027,1.0,3941.275118621965,3820.6326443966263,1,0
PHerc1447,22112,12,20295027,1.5,3757.275118621965,3817.6326443966263,1,0
PHerc1447,22112,12,20295027,2.0,4708.275118621965,4069.6326443966263,1,0
PHerc1447,22112,13,20296027,0.5,3979.152569652717,3523.2306816911932,1,0
PHerc1447,22112,13,20296027,1.0,4314.152569652717,3872.2306816911932,1,0
PHerc1447,22112,13,20296027,1.5,3199.152569652717,3681.2306816911932,1,0
PHerc1447,22112,13,20296027,2.0,4322.152569652717,3877.2306816911932,1,0
PHerc1447,22112,14,20297027,0.5,4210.282747541025,3790.551436418783,1,0
PHerc1447,22112,14,20297027,1.0,3887.282747541025,3850.551436418783,1,0
PHerc1447,22112,14,20297027,1.5,4368.282747541025,3876.551436418783,1,0
PHerc1447,22112,14,20297027,2.0,4628.282747541025,4122.551436418783,1,0
PHerc1447,22112,15,20298027,0.5,4210.695745135833,3803.7146082493045,1,0
PHerc1447,22112,15,20298027,1.0,4025.695745135833,3858.7146082493045,1,0
PHerc1447,22112,15,20298027,1.5,4818.695745135833,3942.7146082493045,1,0
PHerc1447,22112,15,20298027,2.0,4828.695745135833,3958.7146082493045,1,0
PHerc1447,22112,16,20299027,0.5,4165.287853926898,3809.442891838702,1,0
PHerc1447,22112,16,20299027,1.0,4241.287853926898,3863.442891838702,1,0
PHerc1447,22112,16,20299027,1.5,3378.2878539268977,3746.442891838702,1,0
PHerc1447,22112,16,20299027,2.0,3374.2878539268977,3748.442891838702,1,0
PHerc1447,22112,17,20300027,0.5,4264.706325390377,3813.339824259556,1,0
PHerc1447,22112,17,20300027,1.0,4402.706325390377,3881.339824259556,1,0
PHerc1447,22112,17,20300027,1.5,3411.706325390377,3741.339824259556,1,0
PHerc1447,22112,17,20300027,2.0,4654.706325390377,3905.339824259556,1,0
PHerc1447,22112,18,20301027,0.5,4194.0691139552455,3795.9229460728834,1,0
PHerc1447,22112,18,20301027,1.0,4294.0691139552455,3862.922946072884,1,0
PHerc1447,22112,18,20301027,1.5,3436.0691139552455,3736.922946072884,1,0
PHerc1447,22112,18,20301027,2.0,4951.0691139552455,4144.922946072884,1,0
PHerc1447,22112,19,20302027,0.5,4212.392535119967,3807.516446092736,1,0
PHerc1447,22112,19,20302027,1.0,4239.392535119967,3856.5164460927354,1,0
PHerc1447,22112,19,20302027,1.5,4619.392535119967,4045.5164460927354,1,0
PHerc1447,22112,19,20302027,2.0,4634.392535119967,4112.516446092735,1,0
PHercParis4,2252,0,20263167,0.5,12834.438334629918,22963.401232792366,1,0
PHercParis4,2252,0,20263167,1.0,11662.438334629918,23243.401232792366,1,0
PHercParis4,2252,0,20263167,1.5,10612.438334629918,17842.401232792366,1,0
PHercParis4,2252,0,20263167,2.0,10614.438334629918,17831.401232792366,1,0
PHercParis4,2252,1,20264167,0.5,12889.940372540968,23154.443343616193,1,0
PHercParis4,2252,1,20264167,1.0,12231.940372540968,23971.443343616193,1,0
PHercParis4,2252,1,20264167,1.5,10607.940372540968,17847.443343616193,1,0
PHercParis4,2252,1,20264167,2.0,10613.940372540968,17828.443343616193,1,0
PHercParis4,2252,2,20265167,0.5,12647.84364338695,23296.04223434365,1,0
PHercParis4,2252,2,20265167,1.0,10602.84364338695,17865.04223434365,1,0
PHercParis4,2252,2,20265167,1.5,10605.84364338695,17843.04223434365,1,0
PHercParis4,2252,2,20265167,2.0,10610.84364338695,17827.04223434365,1,0
PHercParis4,2252,3,20266167,0.5,12956.602818382114,22870.45229324005,1,0
PHercParis4,2252,3,20266167,1.0,11587.602818382114,23441.45229324005,1,0
PHercParis4,2252,3,20266167,1.5,10608.602818382114,17846.45229324005,1,0
PHercParis4,2252,3,20266167,2.0,10610.602818382114,17833.45229324005,1,0
PHercParis4,2252,4,20267167,0.5,12988.495462933653,23061.059282071477,1,0
PHercParis4,2252,4,20267167,1.0,11696.495462933653,23300.059282071477,1,0
PHercParis4,2252,4,20267167,1.5,10601.495462933653,17849.059282071477,1,0
PHercParis4,2252,4,20267167,2.0,10603.495462933653,17839.059282071477,1,0
PHercParis4,2252,5,20268167,0.5,12933.489128697289,23099.255485012134,1,0
PHercParis4,2252,5,20268167,1.0,12021.489128697289,23605.255485012134,1,0
PHercParis4,2252,5,20268167,1.5,10596.489128697289,17850.255485012134,1,0
PHercParis4,2252,5,20268167,2.0,12064.489128697289,24192.255485012134,1,0
PHercParis4,2252,6,20269167,0.5,12929.710200741472,23046.862709945228,1,0
PHercParis4,2252,6,20269167,1.0,10378.710200741472,17735.862709945228,1,0
PHercParis4,2252,6,20269167,1.5,10605.710200741472,17850.862709945228,1,0
PHercParis4,2252,6,20269167,2.0,10615.710200741472,17829.862709945228,1,0
PHercParis4,2252,7,20270167,0.5,12654.224703701468,23371.791247284564,1,0
PHercParis4,2252,7,20270167,1.0,11636.224703701468,23277.791247284564,1,0
PHercParis4,2252,7,20270167,1.5,10903.224703701468,23028.791247284564,1,0
PHercParis4,2252,7,20270167,2.0,10613.224703701468,17826.791247284564,1,0
PHercParis4,2252,8,20271167,0.5,12843.69041672078,23035.182132496426,1,0
PHercParis4,2252,8,20271167,1.0,11653.69041672078,23297.182132496426,1,0
PHercParis4,2252,8,20271167,1.5,10610.69041672078,17846.182132496426,1,0
PHercParis4,2252,8,20271167,2.0,10614.69041672078,17832.182132496426,1,0
PHercParis4,2252,9,20272167,0.5,12582.690969290186,22649.726828807015,1,0
PHercParis4,2252,9,20272167,1.0,11698.690969290186,23308.726828807015,1,0
PHercParis4,2252,9,20272167,1.5,10605.690969290186,17837.726828807015,1,0
PHercParis4,2252,9,20272167,2.0,10604.690969290186,17825.726828807015,1,0
PHercParis4,2252,10,20273167,0.5,12950.21998370492,23024.629191582946,1,0
PHercParis4,2252,10,20273167,1.0,11729.21998370492,23358.629191582946,1,0
PHercParis4,2252,10,20273167,1.5,10613.21998370492,17835.629191582946,1,0
PHercParis4,2252,10,20273167,2.0,10616.21998370492,17819.629191582946,1,0
PHercParis4,2252,11,20274167,0.5,12696.7669872906,23266.530939659104,1,0
PHercParis4,2252,11,20274167,1.0,11650.7669872906,23303.530939659104,1,0
PHercParis4,2252,11,20274167,1.5,10618.7669872906,17849.530939659104,1,0
PHercParis4,2252,11,20274167,2.0,10619.7669872906,17834.530939659104,1,0
PHercParis4,2252,12,20275167,0.5,12886.828920895608,23187.237438734643,1,0
PHercParis4,2252,12,20275167,1.0,11606.828920895608,23249.237438734643,1,0
PHercParis4,2252,12,20275167,1.5,10614.828920895608,17845.237438734643,1,0
PHercParis4,2252,12,20275167,2.0,10615.828920895608,17829.237438734643,1,0
PHercParis4,2252,13,20276167,0.5,13085.365905754668,22842.712966131498,1,0
PHercParis4,2252,13,20276167,1.0,11719.365905754668,23343.712966131498,1,0
PHercParis4,2252,13,20276167,1.5,10614.365905754668,17848.712966131498,1,0
PHercParis4,2252,13,20276167,2.0,10616.365905754668,17835.712966131498,1,0
PHercParis4,2252,14,20277167,0.5,12924.998649512716,22960.50208034426,1,0
PHercParis4,2252,14,20277167,1.0,11727.998649512716,23355.50208034426,1,0
PHercParis4,2252,14,20277167,1.5,10604.998649512716,17848.50208034426,1,0
PHercParis4,2252,14,20277167,2.0,10604.998649512716,17835.50208034426,1,0
PHercParis4,2252,15,20278167,0.5,12887.031855526042,23199.089330574534,1,0
PHercParis4,2252,15,20278167,1.0,11598.031855526042,23435.089330574534,1,0
PHercParis4,2252,15,20278167,1.5,10608.031855526042,17842.089330574534,1,0
PHercParis4,2252,15,20278167,2.0,10609.031855526042,17828.089330574534,1,0
PHercParis4,2252,16,20279167,0.5,12890.351300937233,23187.83239779684,1,0
PHercParis4,2252,16,20279167,1.0,10605.351300937233,17870.83239779684,1,0
PHercParis4,2252,16,20279167,1.5,10605.351300937233,17846.83239779684,1,0
PHercParis4,2252,16,20279167,2.0,10608.351300937233,17834.83239779684,1,0
PHercParis4,2252,17,20280167,0.5,13011.312290955902,23036.502370555514,1,0
PHercParis4,2252,17,20280167,1.0,12265.312290955902,24030.502370555514,1,0
PHercParis4,2252,17,20280167,1.5,10613.312290955902,17845.502370555514,1,0
PHercParis4,2252,17,20280167,2.0,10616.312290955902,17827.502370555514,1,0
PHercParis4,2252,18,20281167,0.5,12921.209766771874,22844.270822457096,1,0
PHercParis4,2252,18,20281167,1.0,11719.209766771874,22983.270822457096,1,0
PHercParis4,2252,18,20281167,1.5,10617.209766771874,17840.270822457096,1,0
PHercParis4,2252,18,20281167,2.0,10619.209766771874,17825.270822457096,1,0
PHercParis4,2252,19,20282167,0.5,12930.223442429495,23106.97849569295,1,0
PHercParis4,2252,19,20282167,1.0,11700.223442429495,23363.97849569295,1,0
PHercParis4,2252,19,20282167,1.5,10606.223442429495,17848.97849569295,1,0
PHercParis4,2252,19,20282167,2.0,10606.223442429495,17836.97849569295,1,0
PHercParis4,5326,0,20266241,0.5,12964.816620127072,22438.82628000382,1,0
PHercParis4,5326,0,20266241,1.0,12260.816620127072,22108.82628000382,1,0
PHercParis4,5326,0,20266241,1.5,14883.816620127072,16846.82628000382,1,0
PHercParis4,5326,0,20266241,2.0,14883.816620127072,16845.82628000382,1,0
PHercParis4,5326,1,20267241,0.5,13099.82708797948,22587.95432713107,1,0
PHercParis4,5326,1,20267241,1.0,12121.82708797948,22358.95432713107,1,0
PHercParis4,5326,1,20267241,1.5,12527.82708797948,21071.95432713107,1,0
PHercParis4,5326,1,20267241,2.0,14262.82708797948,16239.954327131069,1,0
PHercParis4,5326,2,20268241,0.5,12827.431514523378,22318.482823850667,1,0
PHercParis4,5326,2,20268241,1.0,12468.431514523378,22927.482823850667,1,0
PHercParis4,5326,2,20268241,1.5,12252.431514523378,23523.482823850667,1,0
PHercParis4,5326,2,20268241,2.0,15972.431514523378,17538.482823850667,1,0
PHercParis4,5326,3,20269241,0.5,13000.215029758096,22447.604600992556,1,0
PHercParis4,5326,3,20269241,1.0,12533.215029758096,22578.604600992556,1,0
PHercParis4,5326,3,20269241,1.5,13410.215029758096,21855.604600992556,1,0
PHercParis4,5326,3,20269241,2.0,14773.215029758096,15651.604600992556,1,0
PHercParis4,5326,4,20270241,0.5,13059.049482544466,22464.12642516149,1,0
PHercParis4,5326,4,20270241,1.0,12515.049482544466,22741.12642516149,1,0
PHercParis4,5326,4,20270241,1.5,13483.049482544466,21856.12642516149,1,0
PHercParis4,5326,4,20270241,2.0,13857.049482544466,20913.12642516149,1,0
PHercParis4,5326,5,20271241,0.5,13088.62231105541,22420.31332215774,1,0
PHercParis4,5326,5,20271241,1.0,12401.62231105541,22355.31332215774,1,0
PHercParis4,5326,5,20271241,1.5,14907.62231105541,17372.31332215774,1,0
PHercParis4,5326,5,20271241,2.0,14849.62231105541,15860.313322157741,1,0
PHercParis4,5326,6,20272241,0.5,12830.563801954715,22243.9918891279,1,0
PHercParis4,5326,6,20272241,1.0,12267.563801954715,22072.9918891279,1,0
PHercParis4,5326,6,20272241,1.5,15158.563801954715,17214.9918891279,1,0
PHercParis4,5326,6,20272241,2.0,16250.563801954715,15513.991889127901,1,0
PHercParis4,5326,7,20273241,0.5,13079.895763536028,22483.540701541307,1,0
PHercParis4,5326,7,20273241,1.0,12759.895763536028,22457.540701541307,1,0
PHercParis4,5326,7,20273241,1.5,12263.895763536028,21297.540701541307,1,0
PHercParis4,5326,7,20273241,2.0,15095.895763536028,17228.540701541307,1,0
PHercParis4,5326,8,20274241,0.5,13016.268542769383,22520.107525236635,1,0
PHercParis4,5326,8,20274241,1.0,12428.268542769383,22001.107525236635,1,0
PHercParis4,5326,8,20274241,1.5,11286.268542769383,22541.107525236635,1,0
PHercParis4,5326,8,20274241,2.0,14563.268542769383,16252.107525236635,1,0
PHercParis4,5326,9,20275241,0.5,13001.603799740515,22483.99210405823,1,0
PHercParis4,5326,9,20275241,1.0,12517.603799740515,22102.99210405823,1,0
PHercParis4,5326,9,20275241,1.5,13697.603799740515,21852.99210405823,1,0
PHercParis4,5326,9,20275241,2.0,14838.603799740515,16939.99210405823,1,0
PHercParis4,5326,10,20276241,0.5,13074.166065929217,22501.544492204383,1,0
PHercParis4,5326,10,20276241,1.0,12419.166065929217,21973.544492204383,1,0
PHercParis4,5326,10,20276241,1.5,11645.166065929217,21314.544492204383,1,0
PHercParis4,5326,10,20276241,2.0,16655.166065929217,18896.544492204383,1,0
PHercParis4,5326,11,20277241,0.5,12990.26435130327,22492.90647225063,1,0
PHercParis4,5326,11,20277241,1.0,12511.26435130327,22937.90647225063,1,0
PHercParis4,5326,11,20277241,1.5,15395.26435130327,18237.90647225063,1,0
PHercParis4,5326,11,20277241,2.0,13474.26435130327,16284.90647225063,1,0
PHercParis4,5326,12,20278241,0.5,13153.839804582793,22357.05100502443,1,0
PHercParis4,5326,12,20278241,1.0,12350.839804582793,22232.05100502443,1,0
PHercParis4,5326,12,20278241,1.5,13716.839804582793,21454.05100502443,1,0
PHercParis4,5326,12,20278241,2.0,15429.839804582793,17352.05100502443,1,0
PHercParis4,5326,13,20279241,0.5,13049.23350557289,22467.29370521508,1,0
PHercParis4,5326,13,20279241,1.0,12335.23350557289,22127.29370521508,1,0
PHercParis4,5326,13,20279241,1.5,14532.23350557289,19422.29370521508,1,0
PHercParis4,5326,13,20279241,2.0,14265.23350557289,15450.293705215083,1,0
PHercParis4,5326,14,20280241,0.5,13089.50762542718,22438.220749538472,1,0
PHercParis4,5326,14,20280241,1.0,12490.50762542718,22710.220749538472,1,0
PHercParis4,5326,14,20280241,1.5,11907.50762542718,20895.220749538472,1,0
PHercParis4,5326,14,20280241,2.0,15305.50762542718,17558.220749538472,1,0
PHercParis4,5326,15,20281241,0.5,13129.729524822029,22484.443213532046,1,0
PHercParis4,5326,15,20281241,1.0,12608.729524822029,22184.443213532046,1,0
PHercParis4,5326,15,20281241,1.5,16590.72952482203,18610.443213532046,1,0
PHercParis4,5326,15,20281241,2.0,16591.72952482203,18610.443213532046,1,0
PHercParis4,5326,16,20282241,0.5,12790.212368812121,22160.962677934516,1,0
PHercParis4,5326,16,20282241,1.0,12591.212368812121,22159.962677934516,1,0
PHercParis4,5326,16,20282241,1.5,11917.212368812121,21492.962677934516,1,0
PHercParis4,5326,16,20282241,2.0,18043.21236881212,21316.962677934516,1,0
PHercParis4,5326,17,20283241,0.5,13055.621540077762,22408.665475931302,1,0
PHercParis4,5326,17,20283241,1.0,12350.621540077762,22357.665475931302,1,0
PHercParis4,5326,17,20283241,1.5,11447.621540077762,22590.665475931302,1,0
PHercParis4,5326,17,20283241,2.0,13931.621540077762,21343.665475931302,1,0
PHercParis4,5326,18,20284241,0.5,16740.141056995362,17542.610728845077,1,0
PHercParis4,5326,18,20284241,1.0,12368.141056995362,22283.610728845077,1,0
PHercParis4,5326,18,20284241,1.5,12143.141056995362,22441.610728845077,1,0
PHercParis4,5326,18,20284241,2.0,15874.141056995362,18704.610728845077,1,0
PHercParis4,5326,19,20285241,0.5,12962.632852832769,22359.964345185013,1,0
PHercParis4,5326,19,20285241,1.0,12661.632852832769,22744.964345185013,1,0
PHercParis4,5326,19,20285241,1.5,15460.632852832769,17508.964345185013,1,0
PHercParis4,5326,19,20285241,2.0,16185.632852832769,18357.964345185013,1,0
PHercParis4,8401,0,20269316,0.5,17470.2280115141,16349.514888009267,1,0
PHercParis4,8401,0,20269316,1.0,13608.2280115141,21011.514888009267,1,0
PHercParis4,8401,0,20269316,1.5,13229.2280115141,19346.514888009267,1,0
PHercParis4,8401,0,20269316,2.0,14981.2280115141,18580.514888009267,1,0
PHercParis4,8401,1,20270316,0.5,17837.03836477991,16373.053638764148,1,0
PHercParis4,8401,1,20270316,1.0,13737.03836477991,21226.053638764148,1,0
PHercParis4,8401,1,20270316,1.5,12970.03836477991,18885.053638764148,1,0
PHercParis4,8401,1,20270316,2.0,16380.03836477991,17798.053638764148,1,0
PHercParis4,8401,2,20271316,0.5,17611.17454629891,16642.858436767805,1,0
PHercParis4,8401,2,20271316,1.0,13630.17454629891,21224.858436767805,1,0
PHercParis4,8401,2,20271316,1.5,14633.17454629891,19582.858436767805,1,0
PHercParis4,8401,2,20271316,2.0,14725.17454629891,19441.858436767805,1,0
PHercParis4,8401,3,20272316,0.5,17758.65146510898,16414.590220284263,1,0
PHercParis4,8401,3,20272316,1.0,13991.651465108978,20826.590220284263,1,0
PHercParis4,8401,3,20272316,1.5,14086.651465108978,20624.590220284263,1,0
PHercParis4,8401,3,20272316,2.0,15410.651465108978,17795.590220284263,1,0
PHercParis4,8401,4,20273316,0.5,17677.794802789875,16258.796100920788,1,0
PHercParis4,8401,4,20273316,1.0,13710.794802789875,21213.796100920787,1,0
PHercParis4,8401,4,20273316,1.5,16703.794802789875,20346.796100920787,1,0
PHercParis4,8401,4,20273316,2.0,17304.794802789875,15614.796100920788,1,0
PHercParis4,8401,5,20274316,0.5,17462.38182230174,16097.024487860108,1,0
PHercParis4,8401,5,20274316,1.0,14283.38182230174,21709.024487860108,1,0
PHercParis4,8401,5,20274316,1.5,14488.38182230174,19422.024487860108,1,0
PHercParis4,8401,5,20274316,2.0,14496.38182230174,19411.024487860108,1,0
PHercParis4,8401,6,20275316,0.5,17404.731349526268,16253.723865037035,1,0
PHercParis4,8401,6,20275316,1.0,14026.731349526268,21230.723865037035,1,0
PHercParis4,8401,6,20275316,1.5,14997.731349526268,17263.723865037035,1,0
PHercParis4,8401,6,20275316,2.0,14997.731349526268,17263.723865037035,1,0
PHercParis4,8401,7,20276316,0.5,17551.969626580238,16253.409224739444,1,0
PHercParis4,8401,7,20276316,1.0,13973.969626580238,21442.409224739444,1,0
PHercParis4,8401,7,20276316,1.5,14321.969626580238,12993.409224739442,1,0
PHercParis4,8401,7,20276316,2.0,13153.969626580238,10855.409224739442,1,0
PHercParis4,8401,8,20277316,0.5,17563.31525366017,16306.842057459384,1,0
PHercParis4,8401,8,20277316,1.0,13733.31525366017,21259.842057459384,1,0
PHercParis4,8401,8,20277316,1.5,16233.31525366017,16830.842057459384,1,0
PHercParis4,8401,8,20277316,2.0,16234.31525366017,16829.842057459384,1,0
PHercParis4,8401,9,20278316,0.5,17488.108414374456,16174.405371850502,1,0
PHercParis4,8401,9,20278316,1.0,14185.108414374456,20534.405371850502,1,0
PHercParis4,8401,9,20278316,1.5,14276.108414374456,14385.4053718505,1,0
PHercParis4,8401,9,20278316,2.0,13621.108414374456,11603.4053718505,1,0
PHercParis4,8401,10,20279316,0.5,17831.469236308963,16634.35418805013,1,0
PHercParis4,8401,10,20279316,1.0,13678.469236308963,20875.35418805013,1,0
PHercParis4,8401,10,20279316,1.5,17488.469236308963,18892.35418805013,1,0
PHercParis4,8401,10,20279316,2.0,17480.469236308963,18899.35418805013,1,0
PHercParis4,8401,11,20280316,0.5,17579.765336716882,16345.727213056452,1,0
PHercParis4,8401,11,20280316,1.0,14043.765336716882,21221.727213056452,1,0
PHercParis4,8401,11,20280316,1.5,14139.765336716882,19613.727213056452,1,0
PHercParis4,8401,11,20280316,2.0,14377.765336716882,12394.727213056452,1,0
PHercParis4,8401,12,20281316,0.5,17628.92700331784,16354.083858989208,1,0
PHercParis4,8401,12,20281316,1.0,13833.92700331784,21425.08385898921,1,0
PHercParis4,8401,12,20281316,1.5,15121.92700331784,18159.08385898921,1,0
PHercParis4,8401,12,20281316,2.0,15538.92700331784,17421.08385898921,1,0
PHercParis4,8401,13,20282316,0.5,17638.38682238123,16395.618551399646,1,0
PHercParis4,8401,13,20282316,1.0,13782.386822381231,21411.618551399646,1,0
PHercParis4,8401,13,20282316,1.5,15050.386822381231,19104.618551399646,1,0
PHercParis4,8401,13,20282316,2.0,13957.386822381231,17628.618551399646,1,0
PHercParis4,8401,14,20283316,0.5,17537.21878997243,16395.660401213256,1,0
PHercParis4,8401,14,20283316,1.0,14161.21878997243,21232.660401213256,1,0
PHercParis4,8401,14,20283316,1.5,15473.21878997243,19768.660401213256,1,0
PHercParis4,8401,14,20283316,2.0,16551.21878997243,16937.660401213256,1,0
PHercParis4,8401,15,20284316,0.5,17472.491900785953,16349.67128417312,1,0
PHercParis4,8401,15,20284316,1.0,13970.491900785953,21433.67128417312,1,0
PHercParis4,8401,15,20284316,1.5,14001.491900785953,19005.67128417312,1,0
PHercParis4,8401,15,20284316,2.0,14002.491900785953,19004.67128417312,1,0
PHercParis4,8401,16,20285316,0.5,17536.5294048764,16268.250750167961,1,0
PHercParis4,8401,16,20285316,1.0,13983.5294048764,20893.25075016796,1,0
PHercParis4,8401,16,20285316,1.5,14353.5294048764,20075.25075016796,1,0
PHercParis4,8401,16,20285316,2.0,18049.5294048764,19402.25075016796,1,0
PHercParis4,8401,17,20286316,0.5,17473.604042195704,16346.791092597035,1,0
PHercParis4,8401,17,20286316,1.0,14175.604042195704,21173.791092597035,1,0
PHercParis4,8401,17,20286316,1.5,16708.604042195704,16884.791092597035,1,0
PHercParis4,8401,17,20286316,2.0,16708.604042195704,16884.791092597035,1,0
PHercParis4,8401,18,20287316,0.5,17638.960315024007,16394.616134182244,1,0
PHercParis4,8401,18,20287316,1.0,13512.960315024007,21299.616134182244,1,0
PHercParis4,8401,18,20287316,1.5,16362.960315024007,18938.616134182244,1,0
PHercParis4,8401,18,20287316,2.0,16362.960315024007,18937.616134182244,1,0
PHercParis4,8401,19,20288316,0.5,17880.635774858423,16701.120192058435,1,0
PHercParis4,8401,19,20288316,1.0,14231.635774858423,20686.120192058435,1,0
PHercParis4,8401,19,20288316,1.5,15420.635774858423,20159.120192058435,1,0
PHercParis4,8401,19,20288316,2.0,14111.635774858423,18072.120192058435,1,0
PHercParis4,11475,0,20272390,0.5,14370.621031373055,19950.106246181887,1,0
PHercParis4,11475,0,20272390,1.0,14559.621031373055,19974.106246181887,1,0
PHercParis4,11475,0,20272390,1.5,12610.621031373055,15400.10624618189,1,0
PHercParis4,11475,0,20272390,2.0,16345.621031373055,14741.10624618189,1,0
PHercParis4,11475,1,20273390,0.5,14221.969264900468,19786.874478771846,1,0
PHercParis4,11475,1,20273390,1.0,14385.969264900468,19968.874478771846,1,0
PHercParis4,11475,1,20273390,1.5,13265.969264900468,15144.874478771848,1,0
PHercParis4,11475,1,20273390,2.0,15207.969264900468,14264.874478771848,1,0
PHercParis4,11475,2,20274390,0.5,14390.661797251363,20038.649918440526,1,0
PHercParis4,11475,2,20274390,1.0,14318.661797251363,20092.649918440526,1,0
PHercParis4,11475,2,20274390,1.5,15206.661797251363,13284.649918440527,1,0
PHercParis4,11475,2,20274390,2.0,16901.661797251363,14710.649918440527,1,0
PHercParis4,11475,3,20275390,0.5,14397.495274875175,19942.788108843655,1,0
PHercParis4,11475,3,20275390,1.0,14294.495274875175,20170.788108843655,1,0
PHercParis4,11475,3,20275390,1.5,17396.495274875175,18658.788108843655,1,0
PHercParis4,11475,3,20275390,2.0,17105.495274875175,15334.788108843655,1,0
PHercParis4,11475,4,20276390,0.5,14388.64869051582,19973.747261431832,1,0
PHercParis4,11475,4,20276390,1.0,14234.64869051582,19977.747261431832,1,0
PHercParis4,11475,4,20276390,1.5,12524.64869051582,15072.74726143183,1,0
PHercParis4,11475,4,20276390,2.0,14666.64869051582,11214.74726143183,1,0
PHercParis4,11475,5,20277390,0.5,14235.377170514548,19856.215235865384,1,0
PHercParis4,11475,5,20277390,1.0,14240.377170514548,20551.215235865384,1,0
PHercParis4,11475,5,20277390,1.5,14997.377170514548,18992.215235865384,1,0
PHercParis4,11475,5,20277390,2.0,16016.377170514548,12569.215235865382,1,0
PHercParis4,11475,6,20278390,0.5,19248.206589506557,16165.999789623362,1,0
PHercParis4,11475,6,20278390,1.0,13997.206589506557,19863.99978962336,1,0
PHercParis4,11475,6,20278390,1.5,15253.206589506557,12325.999789623362,1,0
PHercParis4,11475,6,20278390,2.0,15421.206589506557,12222.999789623362,1,0
PHercParis4,11475,7,20279390,0.5,14104.2800262747,19683.441449655005,1,0
PHercParis4,11475,7,20279390,1.0,14388.2800262747,19922.441449655005,1,0
PHercParis4,11475,7,20279390,1.5,18110.2800262747,15805.441449655005,1,0
PHercParis4,11475,7,20279390,2.0,15879.2800262747,13283.441449655005,1,0
PHercParis4,11475,8,20280390,0.5,13563.40714919442,18559.99031997782,1,0
PHercParis4,11475,8,20280390,1.0,13643.40714919442,18404.99031997782,1,0
PHercParis4,11475,8,20280390,1.5,11639.40714919442,14934.99031997782,1,0
PHercParis4,11475,8,20280390,2.0,15594.40714919442,14429.99031997782,1,0
PHercParis4,11475,9,20281390,0.5,14306.624708687661,19906.345087999412,1,0
