scroll,z,k,seed,p,x,y,inside,capped,guard,seconds
PHerc0191,7874,6,20274789,2.0,2842.22509766,4867.97851562,1,0,0,1.22
PHerc0191,7874,7,20275789,2.0,2213.03710938,4321.87402344,1,0,0,1.22
PHerc0191,7874,8,20276789,2.0,5063.12109375,4063.13208008,1,0,0,1.22
PHerc0191,7874,9,20277789,2.0,2288.60351562,4151.77734375,1,0,0,1.22
PHerc0191,7874,10,20278789,2.0,3293.046875,4248.17773438,1,0,0,1.22
PHerc0191,7874,11,20279789,2.0,5042.71582031,4192.16845703,1,0,0,1.22
PHerc0191,7874,12,20280789,2.0,3451.90869141,4321.24267578,1,0,0,1.22
PHerc0191,7874,13,20281789,2.0,3373.48193359,4412.64453125,1,0,0,1.22
PHerc0191,7874,14,20282789,2.0,5492.52392578,3536.19921875,1,0,0,1.22
PHerc0191,7874,15,20283789,2.0,5175.22021484,4004.32128906,1,0,0,1.22
PHerc0191,7874,16,20284789,2.0,5189.46777344,4133.55859375,1,0,0,1.22
PHerc0191,7874,17,20285789,2.0,5209.39160156,4179.18554688,1,0,0,1.22
PHerc0191,7874,18,20286789,2.0,2786.71289062,4874.00976562,1,0,0,1.17
PHerc0191,7874,19,20287789,2.0,5087.07519531,4112.02832031,1,0,0,1.17
PHerc0191,8499,0,20269414,2.0,2481.21240234,3779.23242188,1,0,0,1.22
PHerc0191,8499,1,20270414,2.0,2632.86621094,4054.34814453,1,0,0,1.22
PHerc0191,8499,2,20271414,2.0,2641.57958984,3878.07275391,1,0,0,1.22
PHerc0191,8499,3,20272414,2.0,2479.35058594,3853.86035156,1,0,0,1.22
PHerc0191,8499,4,20273414,2.0,2384.03369141,3348.88720703,1,0,0,1.22
PHerc0191,8499,5,20274414,2.0,2409.53027344,3905.37402344,1,0,0,1.22
PHerc0191,8499,6,20275414,2.0,2516.43994141,3652.55224609,1,0,0,1.22
PHerc0191,8499,7,20276414,2.0,2572.18701172,4108.05566406,1,0,0,1.22
PHerc0191,8499,8,20277414,2.0,1953.56982422,4051.3671875,1,0,0,1.22
PHerc0191,8499,9,20278414,2.0,2250.84472656,3781.36181641,1,0,0,1.22
PHerc0191,8499,10,20279414,2.0,2594.39794922,4062.89990234,1,0,0,1.22
PHerc0191,8499,11,20280414,2.0,2849.23876953,4283.62060547,1,0,0,1.22
PHerc0191,8499,12,20281414,2.0,1920.00097656,4430.06103516,1,0,0,1.22
PHerc0191,8499,13,20282414,2.0,2508.18457031,3822.34570312,1,0,0,1.22
PHerc0191,8499,14,20283414,2.0,5816.67089844,2933.31445312,1,0,0,1.22
PHerc0191,8499,15,20284414,2.0,5267.34619141,3001.86962891,1,0,0,1.22
PHerc0191,8499,16,20285414,2.0,2379.89453125,4002.03662109,1,0,0,1.22
PHerc0191,8499,17,20286414,2.0,5777.83984375,3063.13427734,1,0,0,1.22
PHerc0191,8499,18,20287414,2.0,1983.84423828,5181.50927734,1,0,0,1.22
PHerc0191,8499,19,20288414,2.0,2870.1640625,4280.97314453,1,0,0,1.22
PHerc0191,9125,0,20270040,2.0,2914.42480469,3847.80273438,1,0,0,1.17
PHerc0191,9125,1,20271040,2.0,4182.80957031,3103.02539062,1,0,0,1.22
PHerc0191,9125,2,20272040,2.0,3976.53613281,2767.12475586,1,0,0,1.22
PHerc0191,9125,3,20273040,2.0,4216.76464844,2888.46704102,1,0,0,1.22
PHerc0191,9125,4,20274040,2.0,4521.72460938,2973.02734375,1,0,0,1.22
PHerc0191,9125,5,20275040,2.0,3887.81298828,2500.51318359,1,0,0,1.22
PHerc0191,9125,6,20276040,2.0,3608.61279297,3033.34521484,1,0,0,1.22
PHerc0191,9125,7,20277040,2.0,4165.24414062,2498.85131836,1,0,0,1.22
PHerc0191,9125,8,20278040,2.0,4197.19873047,2899.14672852,1,0,0,1.22
PHerc0191,9125,9,20279040,2.0,4810.22119141,3080.93774414,1,0,0,1.22
PHerc0191,9125,10,20280040,2.0,4913.75146484,3098.37646484,1,0,0,1.22
PHerc0191,9125,11,20281040,2.0,3933.92529297,2523.47949219,1,0,0,1.22
PHerc0191,9125,12,20282040,2.0,4269.79394531,2341.55712891,1,0,0,1.22
PHerc0191,9125,13,20283040,2.0,4296.56494141,2479.44604492,1,0,0,1.22
PHerc0191,9125,14,20284040,2.0,4286.51611328,2740.71875,1,0,0,1.22
PHerc0191,9125,15,20285040,2.0,2984.11230469,3951.93896484,1,0,0,1.22
PHerc0191,9125,16,20286040,2.0,3974.85351562,2528.95629883,1,0,0,1.22
PHerc0191,9125,17,20287040,2.0,3064.17675781,4071.125,1,0,0,1.22
PHerc0191,9125,18,20288040,2.0,4176.74121094,2405.31738281,1,0,0,1.22
PHerc0191,9125,19,20289040,2.0,3657.84375,2374.14892578,1,0,0,1.22
PHerc0191,9750,0,20270665,2.0,3330.80786133,2320.69384766,1,0,0,1.22
PHerc0191,9750,1,20271665,2.0,4191.20898438,2480.10009766,1,0,0,1.22
PHerc0191,9750,2,20272665,2.0,3207.88574219,2633.54248047,1,0,0,1.22
PHerc0191,9750,3,20273665,2.0,3114.95727539,2547.78173828,1,0,0,1.22
PHerc0191,9750,4,20274665,2.0,4199.87060547,3059.02368164,1,0,0,1.22
PHerc0191,9750,5,20275665,2.0,3445.20019531,2232.13208008,1,0,0,1.22
PHerc0191,9750,6,20276665,2.0,3114.09838867,2583.32299805,1,0,0,1.22
PHerc0191,9750,7,20277665,2.0,4221.59619141,3087.94091797,1,0,0,1.22
PHerc0191,9750,8,20278665,2.0,3314.04052734,2359.70166016,1,0,0,1.22
PHerc0191,9750,9,20279665,2.0,3460.62109375,2789.34545898,1,0,0,1.22
PHerc0191,9750,10,20280665,2.0,4049.92944336,2864.72607422,1,0,0,1.22
PHerc0191,9750,11,20281665,2.0,3366.16796875,2847.47314453,1,0,0,1.22
PHerc0191,9750,12,20282665,2.0,3351.84179688,2367.00610352,1,0,0,1.22
PHerc0191,9750,13,20283665,2.0,3334.87524414,2730.86328125,1,0,0,1.22
PHerc0191,9750,14,20284665,2.0,3884.59472656,2856.70214844,1,0,0,1.22
PHerc0191,9750,15,20285665,2.0,4084.70874023,2919.31054688,1,0,0,1.22
PHerc0191,9750,16,20286665,2.0,3332.01416016,2858.68017578,1,0,0,1.22
PHerc0191,9750,17,20287665,2.0,3148.3581543,5641.36425781,1,0,0,1.22
PHerc0191,9750,18,20288665,2.0,3448.61230469,2769.921875,1,0,0,1.22
PHerc0191,9750,19,20289665,2.0,3330.83105469,2319.27099609,1,0,0,1.22
PHerc0191,10375,0,20271290,2.0,3279.51635742,3893.21875,1,0,0,1.22
PHerc0191,10375,1,20272290,2.0,3474.05566406,4572.24023438,1,0,0,1.22
PHerc0191,10375,2,20273290,2.0,3625.53955078,1998.98364258,1,0,0,1.22
PHerc0191,10375,3,20274290,2.0,3553.63378906,3557.54492188,1,0,0,1.22
PHerc0191,10375,4,20275290,2.0,3332.98046875,3918.24121094,1,0,0,1.22
PHerc0191,10375,5,20276290,2.0,3292.85864258,3880.55371094,1,0,0,1.22
PHerc0191,10375,6,20277290,2.0,3299.40917969,3930.35449219,1,0,0,1.22
PHerc0191,10375,7,20278290,2.0,4063.03100586,2521.41674805,1,0,0,1.22
PHerc0191,10375,8,20279290,2.0,3259.10400391,3851.91699219,1,0,0,1.22
PHerc0191,10375,9,20280290,2.0,3372.85351562,3961.80004883,1,0,0,1.22
PHerc0191,10375,10,20281290,2.0,3322.15991211,3910.51220703,1,0,0,1.22
PHerc0191,10375,11,20282290,2.0,3065.97167969,1987.21020508,1,0,0,1.22
PHerc0191,10375,12,20283290,2.0,3619.18701172,3609.90429688,1,0,0,1.22
PHerc0191,10375,13,20284290,2.0,2886.75366211,3252.46972656,1,0,0,1.22
PHerc0191,10375,14,20285290,2.0,3662.74902344,1973.47290039,1,0,0,1.22
PHerc0191,10375,15,20286290,2.0,3215.09838867,3725.89111328,1,0,0,1.22
PHerc0191,10375,16,20287290,2.0,4164.67724609,4399.69140625,1,0,0,1.22
PHerc0191,10375,17,20288290,2.0,4074.46582031,2537.81298828,1,0,0,1.22
PHerc0191,10375,18,20289290,2.0,3407.24853516,4116.33349609,1,0,0,1.22
PHerc0191,10375,19,20290290,2.0,3301.78466797,3904.91113281,1,0,0,1.22
PHerc0191,11001,0,20271916,2.0,3640.02758789,4730.72607422,1,0,0,1.22
PHerc0191,11001,1,20272916,2.0,4978.64550781,5382.83984375,1,0,0,1.22
PHerc0191,11001,2,20273916,2.0,3424.18408203,4824.97363281,1,0,0,1.22
PHerc0191,11001,3,20274916,2.0,3506.03979492,4768.11474609,1,0,0,1.22
PHerc0191,11001,4,20275916,2.0,3529.734375,5496.11669922,1,0,0,1.22
PHerc0191,11001,5,20276916,2.0,3379.98168945,3813.57080078,1,0,0,1.22
PHerc0191,11001,6,20277916,2.0,3363.64233398,4093.94433594,1,0,0,1.22
PHerc0191,11001,7,20278916,2.0,3675.95288086,4342.34375,1,0,0,1.22
PHerc0191,11001,8,20279916,2.0,3458.09277344,4817.6015625,1,0,0,1.22
PHerc0191,11001,9,20280916,2.0,3515.95678711,4729.41601562,1,0,0,1.22
PHerc0191,11001,10,20281916,2.0,3673.8125,4494.64697266,1,0,0,1.22
PHerc0191,11001,11,20282916,2.0,3777.20532227,3915.12646484,1,0,0,1.22
PHerc0191,11001,12,20283916,2.0,3542.58203125,4720.76171875,1,0,0,1.22
PHerc0191,11001,13,20284916,2.0,4401.77587891,4481.41357422,1,0,0,1.22
PHerc0191,11001,14,20285916,2.0,4330.96582031,5636.34863281,1,0,0,1.22
PHerc0191,11001,15,20286916,2.0,4733.08056641,5262.24414062,1,0,0,1.22
PHerc0191,11001,16,20287916,2.0,3658.83129883,4267.84423828,1,0,0,1.22
PHerc0191,11001,17,20288916,2.0,3660.0559082,4563.24511719,1,0,0,1.22
PHerc0191,11001,18,20289916,2.0,4288.03222656,5625.42724609,1,0,0,1.22
PHerc0191,11001,19,20290916,2.0,3822.16699219,3217.17626953,1,0,0,1.22
PHerc0191,11626,0,20272541,2.0,3241.71777344,2971.73657227,1,0,0,1.22
PHerc0191,11626,1,20273541,2.0,4032.54296875,5429.99511719,1,0,0,1.22
PHerc0191,11626,2,20274541,2.0,4162.79443359,5314.16748047,1,0,0,1.22
PHerc0191,11626,3,20275541,2.0,3579.92871094,4666.61279297,1,0,0,1.22
PHerc0191,11626,4,20276541,2.0,4026.13354492,5026.65771484,1,0,0,1.22
PHerc0191,11626,5,20277541,2.0,5624.80859375,4349.72216797,1,0,0,1.22
PHerc0191,11626,6,20278541,2.0,3759.22314453,4412.13867188,1,0,0,1.22
PHerc0191,11626,7,20279541,2.0,4161.14892578,5335.29052734,1,0,0,1.22
PHerc0191,11626,8,20280541,2.0,3652.33251953,4235.34667969,1,0,0,1.22
PHerc0191,11626,9,20281541,2.0,3385.51855469,3894.05419922,1,0,0,1.22
PHerc0191,11626,10,20282541,2.0,3892.8984375,5123.55126953,1,0,0,1.22
PHerc0191,11626,11,20283541,2.0,4020.85180664,5034.43505859,1,0,0,1.22
PHerc0191,11626,12,20284541,2.0,3313.20898438,3071.66210938,1,0,0,1.22
PHerc0191,11626,13,20285541,2.0,4010.29541016,4222.06982422,1,0,0,1.22
PHerc0191,11626,14,20286541,2.0,3433.42773438,2571.36938477,1,0,0,1.22
PHerc0191,11626,15,20287541,2.0,3315.78515625,3059.73925781,1,0,0,1.22
PHerc0191,11626,16,20288541,2.0,4006.27685547,5051.24267578,1,0,0,1.22
PHerc0191,11626,17,20289541,2.0,3408.79785156,4825.55517578,1,0,0,1.22
PHerc0191,11626,18,20290541,2.0,3896.69433594,5134.06640625,1,0,0,1.22
PHerc0191,11626,19,20291541,2.0,3917.95849609,5224.64941406,1,0,0,1.22
PHerc0191,12251,0,20273166,2.0,4369.609375,6452.91357422,1,0,0,1.22
PHerc0191,12251,1,20274166,2.0,3206.84619141,4826.63330078,1,0,0,1.22
PHerc0191,12251,2,20275166,2.0,5081.64013672,2626.46679688,1,0,0,1.22
PHerc0191,12251,3,20276166,2.0,4110.33154297,5136.86621094,1,0,0,1.22
PHerc0191,12251,4,20277166,2.0,4232.33837891,6410.70214844,1,0,0,1.22
PHerc0191,12251,5,20278166,2.0,3149.92041016,5056.88476562,1,0,0,1.22
PHerc0191,12251,6,20279166,2.0,3185.14599609,5216.87304688,1,0,0,1.22
PHerc0191,12251,7,20280166,2.0,4692.76367188,4427.56396484,1,0,0,1.22
PHerc0191,12251,8,20281166,2.0,4196.53857422,6433.5390625,1,0,0,1.22
PHerc0191,12251,9,20282166,2.0,4100.94335938,6371.64599609,1,0,0,1.22
PHerc0191,12251,10,20283166,2.0,4360.96826172,6249.44091797,1,0,0,1.22
PHerc0191,12251,11,20284166,2.0,4098.50732422,6267.11669922,1,0,0,1.22
PHerc0191,12251,12,20285166,2.0,2488.05224609,3367.98046875,1,0,0,1.22
PHerc0191,12251,13,20286166,2.0,4117.24072266,5271.84130859,1,0,0,1.22
PHerc0191,12251,14,20287166,2.0,3160.92041016,4800.84130859,1,0,0,1.22
PHerc0191,12251,15,20288166,2.0,4751.59472656,4403.51464844,1,0,0,1.22
PHerc0191,12251,16,20289166,2.0,2920.58935547,4238.13378906,1,0,0,1.22
PHerc0191,12251,17,20290166,2.0,4089.08154297,5101.41894531,1,0,0,1.22
PHerc0191,12251,18,20291166,2.0,4166.07519531,5252.74902344,1,0,0,1.22
PHerc0191,12251,19,20292166,2.0,3099.2734375,5299.0,1,0,0,1.22
PHerc0191,12877,0,20273792,2.0,3767.98852539,6253.88671875,1,0,0,1.22
PHerc0191,12877,1,20274792,2.0,5014.74707031,4403.48779297,1,0,0,1.22
PHerc0191,12877,2,20275792,2.0,4724.97167969,4365.79736328,1,0,0,1.22
PHerc0191,12877,3,20276792,2.0,4745.17285156,4349.27392578,1,0,0,1.22
PHerc0191,12877,4,20277792,2.0,5639.44140625,4898.45654297,1,0,0,1.22
PHerc0191,12877,5,20278792,2.0,4784.74804688,4286.66064453,1,0,0,1.22
PHerc0191,12877,6,20279792,2.0,5666.14746094,4720.22363281,1,0,0,1.22
PHerc0191,12877,7,20280792,2.0,4683.54394531,4312.74462891,1,0,0,1.22
PHerc0191,12877,8,20281792,2.0,4754.08886719,4395.24951172,1,0,0,1.22
PHerc0191,12877,9,20282792,2.0,4662.95654297,4323.98779297,1,0,0,1.22
PHerc0191,12877,10,20283792,2.0,4727.47265625,4264.41699219,1,0,0,1.22
PHerc0191,12877,11,20284792,2.0,4676.86914062,4476.57324219,1,0,0,1.22
PHerc0191,12877,12,20285792,2.0,4879.01220703,4394.81005859,1,0,0,1.22
PHerc0191,12877,13,20286792,2.0,4788.30664062,4366.18310547,1,0,0,1.22
PHerc0191,12877,14,20287792,2.0,4954.35839844,4375.74560547,1,0,0,1.22
PHerc0191,12877,15,20288792,2.0,4488.64160156,4410.64794922,1,0,0,1.22
PHerc0191,12877,16,20289792,2.0,4729.26269531,4371.45800781,1,0,0,1.22
PHerc0191,12877,17,20290792,2.0,4681.25927734,4304.67089844,1,0,0,1.22
PHerc0191,12877,18,20291792,2.0,4924.35595703,4392.11914062,1,0,0,1.22
PHerc0191,12877,19,20292792,2.0,5978.74414062,4557.89208984,1,0,0,1.22
PHerc0191,13502,0,20274417,2.0,4605.36083984,5573.25488281,1,0,0,1.22
PHerc0191,13502,1,20275417,2.0,3708.2421875,2882.30419922,1,0,0,1.22
PHerc0191,13502,2,20276417,2.0,4252.62841797,5500.26367188,1,0,0,1.22
PHerc0191,13502,3,20277417,2.0,3856.8359375,6053.30908203,1,0,0,1.22
PHerc0191,13502,4,20278417,2.0,4596.88476562,5632.31152344,1,0,0,1.22
PHerc0191,13502,5,20279417,2.0,4120.54003906,5369.60986328,1,0,0,1.22
PHerc0191,13502,6,20280417,2.0,4666.64941406,5510.05224609,1,0,0,1.22
PHerc0191,13502,7,20281417,2.0,4143.29248047,5371.328125,1,0,0,1.22
PHerc0191,13502,8,20282417,2.0,3293.69897461,3735.42138672,1,0,0,1.22
PHerc0191,13502,9,20283417,2.0,3174.49804688,4892.67041016,1,0,0,1.22
PHerc0191,13502,10,20284417,2.0,3707.65332031,3058.27197266,1,0,0,1.22
PHerc0191,13502,11,20285417,2.0,4375.71582031,5536.98242188,1,0,0,1.22
PHerc0191,13502,12,20286417,2.0,4234.28320312,5472.30615234,1,0,0,1.22
PHerc0191,13502,13,20287417,2.0,4379.20898438,5602.88427734,1,0,0,1.22
PHerc0191,13502,14,20288417,2.0,4342.04296875,5391.64648438,1,0,0,1.22
PHerc0191,13502,15,20289417,2.0,4281.83886719,5281.07324219,1,0,0,1.22
PHerc0191,13502,16,20290417,2.0,3117.26513672,4574.515625,1,0,0,1.22
PHerc0191,13502,17,20291417,2.0,4375.00732422,4800.88671875,1,0,0,1.22
PHerc0191,13502,18,20292417,2.0,3267.2980957,3731.01464844,1,0,0,1.22
PHerc0191,13502,19,20293417,2.0,4339.28417969,5842.01708984,1,0,0,1.22
PHerc0191,14128,0,20275043,2.0,4341.84033203,4968.04296875,1,0,0,1.22
PHerc0191,14128,1,20276043,2.0,3970.84375,6050.37451172,1,0,0,1.22
PHerc0191,14128,2,20277043,2.0,3986.36767578,6057.13427734,1,0,0,1.22
PHerc0191,14128,3,20278043,2.0,4171.88769531,5930.05371094,1,0,0,1.22
PHerc0191,14128,4,20279043,2.0,3963.97021484,6018.71875,1,0,0,1.22
PHerc0191,14128,5,20280043,2.0,2561.83447266,2929.73974609,1,0,0,1.22
PHerc0191,14128,6,20281043,2.0,4025.46582031,6061.52929688,1,0,0,1.22
PHerc0191,14128,7,20282043,2.0,3964.11767578,6039.83056641,1,0,0,1.22
PHerc0191,14128,8,20283043,2.0,4104.98876953,6117.79296875,1,0,0,1.22
PHerc0191,14128,9,20284043,2.0,4048.51318359,5612.31787109,1,0,0,1.22
PHerc0191,14128,10,20285043,2.0,3959.68652344,5559.29443359,1,0,0,1.22
PHerc0191,14128,11,20286043,2.0,4094.82324219,6044.64208984,1,0,0,1.22
PHerc0191,14128,12,20287043,2.0,3989.07470703,5728.09814453,1,0,0,1.22
PHerc0191,14128,13,20288043,2.0,3961.44726562,6039.92822266,1,0,0,1.22
PHerc0191,14128,14,20289043,2.0,3848.609375,5623.35205078,1,0,0,1.22
PHerc0191,14128,15,20290043,2.0,4007.84106445,6075.27099609,1,0,0,1.22
PHerc0191,14128,16,20291043,2.0,4072.92382812,6187.22314453,1,0,0,1.22
PHerc0191,14128,17,20292043,2.0,3964.65625,6039.09521484,1,0,0,1.22
PHerc0191,14128,18,20293043,2.0,4372.10839844,5966.20458984,1,0,0,1.22
PHerc0191,14128,19,20294043,2.0,4013.20410156,6042.91748047,1,0,0,1.22
PHerc0191,14753,0,20275668,2.0,2989.87939453,3282.20117188,1,0,0,1.22
PHerc0191,14753,1,20276668,2.0,2743.1953125,2805.97460938,1,0,0,1.22
PHerc0191,14753,2,20277668,2.0,4685.33642578,2761.72021484,1,0,0,1.22
PHerc0191,14753,3,20278668,2.0,2512.42626953,3220.97705078,1,0,0,1.22
PHerc0191,14753,4,20279668,2.0,2548.81689453,2559.0,1,0,0,1.22
PHerc0191,14753,5,20280668,2.0,2610.39648438,3342.58154297,1,0,0,1.22
PHerc0191,14753,6,20281668,2.0,4709.81738281,3134.53173828,1,0,0,1.22
PHerc0191,14753,7,20282668,2.0,2373.25341797,3686.49609375,1,0,0,1.22
PHerc0191,14753,8,20283668,2.0,4561.33105469,3439.01416016,1,0,0,1.22
PHerc0191,14753,9,20284668,2.0,4530.17626953,3621.29541016,1,0,0,1.22
PHerc0191,14753,10,20285668,2.0,2556.12890625,3259.26367188,1,0,0,1.22
PHerc0191,14753,11,20286668,2.0,3907.18554688,3772.43408203,1,0,0,1.22
PHerc0191,14753,12,20287668,2.0,2463.54150391,3238.70751953,1,0,0,1.22
PHerc0191,14753,13,20288668,2.0,2597.75292969,2616.62792969,1,0,0,1.22
PHerc0191,14753,14,20289668,2.0,2952.95410156,3223.54492188,1,0,0,1.22
PHerc0191,14753,15,20290668,2.0,3470.75097656,3688.56689453,1,0,0,1.22
PHerc0191,14753,16,20291668,2.0,3117.45703125,3076.58984375,1,0,0,1.22
PHerc0191,14753,17,20292668,2.0,2433.29492188,3244.71923828,1,0,0,1.22
PHerc0191,14753,18,20293668,2.0,2956.5546875,3299.67041016,1,0,0,1.22
PHerc0191,14753,19,20294668,2.0,3975.39648438,5610.02441406,1,0,0,1.22
PHerc0191,15378,0,20276293,2.0,3453.85522461,3387.79003906,1,0,0,1.22
PHerc0191,15378,1,20277293,2.0,2854.97949219,4517.04492188,1,0,0,1.22
PHerc0191,15378,2,20278293,2.0,4231.10839844,2475.03662109,1,0,0,1.22
PHerc0191,15378,3,20279293,2.0,4651.36181641,3400.83203125,1,0,0,1.22
PHerc0191,15378,4,20280293,2.0,4754.49609375,3392.42089844,1,0,0,1.22
PHerc0191,15378,5,20281293,2.0,4230.75488281,3008.3828125,1,0,0,1.22
PHerc0191,15378,6,20282293,2.0,3122.55273438,5716.22998047,1,0,0,1.22
PHerc0191,15378,7,20283293,2.0,2547.8203125,2581.51660156,1,0,0,1.22
PHerc0191,15378,8,20284293,2.0,3360.81835938,5776.93896484,1,0,0,1.22
PHerc0191,15378,9,20285293,2.0,4250.29150391,2413.68847656,1,0,0,1.22
PHerc0191,15378,10,20286293,2.0,3296.39892578,4662.32373047,1,0,0,1.22
PHerc0191,15378,11,20287293,2.0,4453.67333984,3276.90576172,1,0,0,1.22
PHerc0191,15378,12,20288293,2.0,3285.5078125,5896.6015625,1,0,0,1.22
PHerc0191,15378,13,20289293,2.0,4660.24707031,3629.10253906,1,0,0,1.22
PHerc0191,15378,14,20290293,2.0,4586.70410156,3345.34326172,1,0,0,1.22
PHerc0191,15378,15,20291293,2.0,5122.01660156,3278.06103516,1,0,0,1.22
PHerc0191,15378,16,20292293,2.0,3128.31542969,4388.03320312,1,0,0,1.22
PHerc0191,15378,17,20293293,2.0,4346.42578125,5105.13427734,1,0,0,1.22
PHerc0191,15378,18,20294293,2.0,3380.12011719,6107.77832031,1,0,0,1.22
PHerc0191,15378,19,20295293,2.0,2603.47216797,4287.80517578,1,0,0,1.22
PHerc0191,16004,0,20276919,2.0,5231.12792969,3417.11279297,1,0,0,1.22
PHerc0191,16004,1,20277919,2.0,3850.01953125,5716.12304688,1,0,0,1.22
PHerc0191,16004,2,20278919,2.0,3160.64501953,5869.06054688,1,0,0,1.22
PHerc0191,16004,3,20279919,2.0,2928.8359375,5051.91992188,1,0,0,1.22
PHerc0191,16004,4,20280919,2.0,4871.39208984,3378.13623047,1,0,0,1.22
PHerc0191,16004,5,20281919,2.0,5420.08056641,3700.97705078,1,0,0,1.22
PHerc0191,16004,6,20282919,2.0,5368.40234375,3524.98779297,1,0,0,1.22
PHerc0191,16004,7,20283919,2.0,5060.94042969,3615.3984375,1,0,0,1.22
PHerc0191,16004,8,20284919,2.0,6186.07128906,4912.84863281,1,0,0,1.22
PHerc0191,16004,9,20285919,2.0,5381.4140625,3684.85742188,1,0,0,1.22
PHerc0191,16004,10,20286919,2.0,3205.59716797,5942.19775391,1,0,0,1.22
PHerc0191,16004,11,20287919,2.0,5352.05126953,3847.40527344,1,0,0,1.22
PHerc0191,16004,12,20288919,2.0,3268.36132812,5852.13037109,1,0,0,1.22
PHerc0191,16004,13,20289919,2.0,5199.79589844,3586.42285156,1,0,0,1.22
PHerc0191,16004,14,20290919,2.0,4747.90576172,3319.98388672,1,0,0,1.22
PHerc0191,16004,15,20291919,2.0,3223.6328125,6077.11083984,1,0,0,1.22
PHerc0191,16004,16,20292919,2.0,3700.39501953,5878.60986328,1,0,0,1.22
PHerc0191,16004,17,20293919,2.0,3921.77685547,2820.6328125,1,0,0,1.22
PHerc0191,16004,18,20294919,2.0,5050.26220703,3552.16650391,1,0,0,1.22
PHerc0191,16004,19,20295919,2.0,5367.33398438,3288.50195312,1,0,0,1.22
PHerc0191,16629,0,20277544,2.0,4915.72753906,3294.37304688,1,0,0,1.22
PHerc0191,16629,1,20278544,2.0,4594.26611328,3119.41748047,1,0,0,1.22
PHerc0191,16629,2,20279544,2.0,5089.10253906,3398.47021484,1,0,0,1.17
PHerc0191,16629,3,20280544,2.0,4779.03417969,3373.16308594,1,0,0,1.22
PHerc0191,16629,4,20281544,2.0,3132.90771484,5538.78271484,1,0,0,1.22
PHerc0191,16629,5,20282544,2.0,4951.42773438,3617.03076172,1,0,0,1.22
PHerc0191,16629,6,20283544,2.0,4901.85253906,3570.50048828,1,0,0,1.22
PHerc0191,16629,7,20284544,2.0,4911.98876953,3766.99951172,1,0,0,1.22
PHerc0191,16629,8,20285544,2.0,4836.71630859,3668.16601562,1,0,0,1.22
PHerc0191,16629,9,20286544,2.0,4817.97851562,3447.89941406,1,0,0,1.22
PHerc0191,16629,10,20287544,2.0,4238.38574219,5836.72900391,1,0,0,1.22
PHerc0191,16629,11,20288544,2.0,2900.0324707,5600.70458984,1,0,0,1.22
PHerc0191,16629,12,20289544,2.0,4303.02880859,5675.62304688,1,0,0,1.22
PHerc0191,16629,13,20290544,2.0,2950.95776367,6457.19042969,1,0,0,1.22
PHerc0191,16629,14,20291544,2.0,4731.64697266,3881.71044922,1,0,0,1.22
PHerc0191,16629,15,20292544,2.0,4957.81640625,5570.21240234,1,0,0,1.22
PHerc0191,16629,16,20293544,2.0,4972.69238281,3578.02587891,1,0,0,1.22
PHerc0191,16629,17,20294544,2.0,2982.73730469,5994.74511719,1,0,0,1.22
PHerc0191,16629,18,20295544,2.0,4928.01708984,3579.82128906,1,0,0,1.22
PHerc0191,16629,19,20296544,2.0,5018.31884766,3643.45068359,1,0,0,1.22
PHerc0191,17255,0,20278170,2.0,4480.99267578,3401.14648438,1,0,0,1.22
PHerc0191,17255,1,20279170,2.0,3580.66821289,3508.38574219,1,0,0,1.22
PHerc0191,17255,2,20280170,2.0,3731.3347168,3283.39990234,1,0,0,1.22
PHerc0191,17255,3,20281170,2.0,3791.9375,2998.12792969,1,0,0,1.22
PHerc0191,17255,4,20282170,2.0,3743.53833008,3266.60302734,1,0,0,1.22
PHerc0191,17255,5,20283170,2.0,3985.91943359,3810.92626953,1,0,0,1.22
PHerc0191,17255,6,20284170,2.0,4846.69628906,3940.22900391,1,0,0,1.22
PHerc0191,17255,7,20285170,2.0,4838.09570312,3905.01318359,1,0,0,1.22
PHerc0191,17255,8,20286170,2.0,3603.17041016,3694.87890625,1,0,0,1.22
PHerc0191,17255,9,20287170,2.0,5192.24121094,3403.12646484,1,0,0,1.22
PHerc0191,17255,10,20288170,2.0,4449.50830078,3389.98046875,1,0,0,1.22
PHerc0191,17255,11,20289170,2.0,4851.88818359,3933.11083984,1,0,0,1.22
PHerc0191,17255,12,20290170,2.0,3523.2109375,3589.28710938,1,0,0,1.22
PHerc0191,17255,13,20291170,2.0,3581.60742188,3519.30615234,1,0,0,1.22
PHerc0191,17255,14,20292170,2.0,5017.48681641,3611.44482422,1,0,0,1.22
PHerc0191,17255,15,20293170,2.0,3757.57763672,3285.93701172,1,0,0,1.22
PHerc0191,17255,16,20294170,2.0,3584.15185547,3600.32617188,1,0,0,1.22
PHerc0191,17255,17,20295170,2.0,3757.21435547,3286.875,1,0,0,1.27
PHerc0191,17255,18,20296170,2.0,4873.6796875,3815.90576172,1,0,0,1.22
PHerc0191,17255,19,20297170,2.0,4427.17578125,3398.36816406,1,0,0,1.22
PHerc0191,17880,0,20278795,2.0,3454.24682617,3045.88574219,1,0,0,1.22
PHerc0191,17880,1,20279795,2.0,4456.25,3496.0859375,1,0,0,1.22
PHerc0191,17880,2,20280795,2.0,4132.76416016,3637.5703125,1,0,0,1.22
PHerc0191,17880,3,20281795,2.0,4353.40087891,3584.77832031,1,0,0,1.22
